alpha,t
0.105656565656566,0
0.108686868686869,0.02
0.112525252525253,0.3533334
0.325858585858586,0.49843
0.318989898989899,0.5915132
0.295151515151515,0.7054104
0.244848484848485,0.7940041
0.21030303030303,0.9097118
0.160808080808081,1.058084
0.117575757575758,1.156439
0.0961616161616162,1.24315
0.0795959595959596,1.334193
0.0664646464646465,1.424569
0.0597979797979798,1.512084
0.056969696969697,1.598067
0.0549494949494949,1.7085
0.0527272727272727,1.796053
0.0519191919191919,1.894255
0.0501010101010101,2.035187
0.0494949494949495,2.145734
0.0507070707070707,2.294895
0.0492929292929293,2.408348
0.0478787878787879,2.51441
0.0444444444444444,2.603117
0.0448484848484848,2.692566
0.044040404040404,2.782348
0.0438383838383838,2.875927
0.044040404040404,2.999729
0.0458585858585859,3.127902
0.0474747474747475,3.233023
0.0478787878787879,3.343522
0.0482828282828283,3.428645
0.0492929292929293,3.515941
0.0488888888888889,3.619354
0.0488888888888889,3.702249
0.0494949494949495,3.790101
0.0490909090909091,3.936898
0.0498989898989899,4.037615
0.0505050505050505,4.142473
0.0503030303030303,4.227976
0.0507070707070707,4.316193
0.0519191919191919,4.417784
0.0535353535353535,4.502852
0.0557575757575758,4.591013
0.0561616161616162,4.684841
0.0541414141414141,4.773777
0.0519191919191919,4.861811
0.0515151515151515,4.956696
0.0513131313131313,5.039494
0.0507070707070707,5.122862
0.0509090909090909,5.217906
0.0509090909090909,5.310544
0.0494949494949495,5.396049
0.0484848484848485,5.491921
0.0454545454545455,5.576604
0.0436363636363636,5.661823
0.0434343434343434,5.757915
0.043030303030303,5.846161
0.0414141414141414,5.937261
0.0406060606060606,6.029836
0.0395959595959596,6.116188
0.0402020202020202,6.202513
0.04,6.29754
0.0397979797979798,6.382354
0.0397979797979798,6.46733
0.04,6.563841
0.0393939393939394,6.649323
0.0395959595959596,6.734228
0.0395959595959596,6.83114
0.0395959595959596,6.915809
0.0391919191919192,7.012383
0.0393939393939394,7.122623
0.0397979797979798,7.207092
0.0397979797979798,7.29327
0.0397979797979798,7.387959
0.04,7.473108
0.0402020202020202,7.559708
0.0408080808080808,7.653966
0.0412121212121212,7.738643
0.0416161616161616,7.829078
0.042020202020202,7.92907
0.0424242424242424,8.018612
0.0426262626262626,8.104792
0.043030303030303,8.199441
0.0436363636363636,8.285016
0.0436363636363636,8.373345
0.0432323232323232,8.466949
0.044040404040404,8.553284
0.0444444444444444,8.639673
0.0446464646464646,8.729047
0.0470707070707071,8.814233
0.0482828282828283,8.900657
0.0494949494949495,9.014047
0.0494949494949495,9.099218
0.0480808080808081,9.187797
0.0480808080808081,9.279928
0.0488888888888889,9.367476
0.0484848484848485,9.452644
0.0480808080808081,9.547593
0.0494949494949495,9.634779
0.0492929292929293,9.722641
0.0498989898989899,9.820757
0.0503030303030303,9.9065
0.0513131313131313,9.993629
0.0519191919191919,10.08944
0.0519191919191919,10.17432
0.0517171717171717,10.26143
0.0513131313131313,10.35673
0.0533333333333333,10.44293
0.0553535353535354,10.5279
0.056969696969697,10.64682
0.0571717171717172,10.73227
0.0583838383838384,10.84733
0.0595959595959596,10.93704
0.057979797979798,11.04893
0.056969696969697,11.13412
0.0575757575757576,11.22289
0.0595959595959596,11.31588
0.0638383838383838,11.40165
0.064040404040404,11.48856
0.0626262626262626,11.58287
0.0577777777777778,11.66717
0.056969696969697,11.75557
