Boid,Speed,Time,
Boid0,18.213,.000
Boid1,7.018,.000
Boid2,4.000,.000
Boid3,20.093,.000
Boid4,18.077,.000
Boid5,4.000,.000
Boid6,18.303,.000
Boid7,4.772,.000
Boid8,4.000,.000
Boid9,4.000,.000
Boid10,14.904,.000
Boid11,12.308,.000
Boid12,8.395,.000
Boid13,4.000,.000
Boid14,5.678,.000
Boid15,13.872,.000
Boid16,18.581,.000
Boid17,4.000,.000
Boid18,4.000,.000
Boid19,13.276,.000
Boid20,17.387,.000
Boid21,8.865,.000
Boid22,6.169,.000
Boid23,10.697,.000
Boid24,14.843,.000
Boid25,4.000,.000
Boid26,4.000,.000
Boid27,6.798,.000
Boid28,6.491,.000
Boid29,13.449,.000
Boid30,8.613,.000
Boid31,9.798,.000
Boid32,4.000,.000
Boid33,4.144,.000
Boid34,8.296,.000
Boid35,4.000,.000
Boid36,10.898,.000
Boid37,16.585,.000
Boid38,8.918,.000
Boid39,4.000,.000
Boid40,9.017,.000
Boid41,10.974,.000
Boid42,15.860,.000
Boid43,6.970,.000
Boid44,6.183,.000
Boid45,6.328,.000
Boid46,4.000,.000
Boid47,4.000,.000
Boid48,4.000,.000
Boid49,14.495,.000
Boid50,4.000,.000
Boid51,4.000,.000
Boid52,4.295,.000
Boid53,4.000,.000
Boid54,4.000,.000
Boid55,14.147,.000
Boid56,4.307,.000
Boid57,8.578,.000
Boid58,13.080,.000
Boid59,5.036,.000
Boid60,6.470,.000
Boid61,6.087,.000
Boid62,6.375,.000
Boid63,4.000,.000
Boid64,12.005,.000
Boid65,17.365,.000
Boid66,6.905,.000
Boid67,14.094,.000
Boid68,4.000,.000
Boid69,4.000,.000
Boid70,9.928,.000
Boid71,4.000,.000
Boid72,19.968,.000
Boid73,11.819,.000
Boid74,4.986,.000
Boid75,4.000,.000
Boid76,6.373,.000
Boid77,7.575,.000
Boid78,5.754,.000
Boid79,6.098,.000
Boid80,4.436,.000
Boid81,7.919,.000
Boid82,6.586,.000
Boid83,9.630,.000
Boid84,4.000,.000
Boid85,4.437,.000
Boid86,14.797,.000
Boid87,12.477,.000
Boid88,9.358,.000
Boid89,7.524,.000
Boid90,7.010,.000
Boid91,16.027,.000
Boid92,9.099,.000
Boid93,10.372,.000
Boid94,4.490,.000
Boid95,4.000,.000
Boid96,4.000,.000
Boid97,13.621,.000
Boid98,14.225,.000
Boid99,9.861,.000
Boid100,4.149,.000
Boid101,16.784,.000
Boid102,12.536,.000
Boid103,8.420,.000
Boid104,4.000,.000
Boid105,4.000,.000
Boid106,5.921,.000
Boid107,8.913,.000
Boid108,12.917,.000
Boid109,6.049,.000
Boid110,14.511,.000
Boid111,6.182,.000
Boid112,7.765,.000
Boid113,7.712,.000
Boid114,14.530,.000
Boid115,4.000,.000
Boid116,9.187,.000
Boid117,16.705,.000
Boid118,5.505,.000
Boid119,4.002,.000
Boid120,4.721,.000
Boid121,7.494,.000
Boid122,4.000,.000
Boid123,7.841,.000
Boid124,14.598,.000
Boid125,4.000,.000
Boid126,4.000,.000
Boid127,6.672,.000
Boid128,7.758,.000
Boid129,6.814,.000
Boid130,22.352,.000
Boid131,14.389,.000
Boid132,4.000,.000
Boid133,7.155,.000
Boid134,4.636,.000
Boid135,4.000,.000
Boid136,4.000,.000
