alpha,t
0.111717171717172,0
0.111313131313131,0.02
0.113737373737374,0.3533334
0.190505050505051,0.466302
0.153939393939394,0.6253741
0.132929292929293,0.7292668
0.128686868686869,0.8532037
0.123232323232323,0.9637331
0.115959595959596,1.077817
0.113535353535354,1.187719
0.112525252525253,1.292566
0.112929292929293,1.401038
0.114343434343434,1.508126
0.113939393939394,1.609642
0.115353535353535,1.716821
0.115959595959596,1.81883
0.116565656565657,1.928272
0.117171717171717,2.030541
0.117777777777778,2.134339
0.118585858585859,2.2329
0.119191919191919,2.334695
0.117979797979798,2.442534
0.119191919191919,2.545231
0.12,2.649547
0.118181818181818,2.750735
0.118585858585859,2.852618
0.118989898989899,2.959606
0.120606060606061,3.061626
0.121212121212121,3.169182
0.121212121212121,3.263788
0.122626262626263,3.364215
0.122828282828283,3.463046
0.123030303030303,3.566739
0.123636363636364,3.665123
0.124242424242424,3.76674
0.125050505050505,3.869742
0.126666666666667,3.976923
0.126464646464646,4.078244
0.126666666666667,4.198956
0.126262626262626,4.341985
0.127474747474747,4.444956
0.128080808080808,4.546878
0.128686868686869,4.653507
0.128888888888889,4.752355
0.130505050505051,4.854009
0.132929292929293,4.957305
0.134747474747475,5.062671
0.137575757575758,5.197574
0.14,5.321268
0.144848484848485,5.426807
0.146666666666667,5.530064
0.147272727272727,5.632252
0.148282828282828,5.732757
0.149292929292929,5.835216
0.149090909090909,5.9449
0.151919191919192,6.049584
0.153737373737374,6.151804
0.157979797979798,6.251495
0.160606060606061,6.35633
0.16020202020202,6.460695
0.161616161616162,6.564297
0.162828282828283,6.663268
0.161414141414141,6.765885
0.160606060606061,6.870101
0.15979797979798,6.976039
0.158383838383838,7.080336
0.156969696969697,7.182199
0.156767676767677,7.287117
0.156969696969697,7.3956
0.156767676767677,7.502683
0.155151515151515,7.604831
0.152929292929293,7.710385
0.152323232323232,7.814447
0.150909090909091,7.916435
0.15010101010101,8.018573
0.15010101010101,8.118544
0.150505050505051,8.221914
0.151111111111111,8.341923
0.152323232323232,8.445776
0.152929292929293,8.544688
0.153131313131313,8.64381
0.153535353535354,8.748482
0.154141414141414,8.860419
0.155757575757576,8.963001
0.155353535353535,9.061002
0.155555555555556,9.164784
0.156767676767677,9.265861
0.157777777777778,9.367345
0.158585858585859,9.476307
0.158787878787879,9.583966
0.158989898989899,9.685159
0.160808080808081,9.787413
0.162020202020202,9.894885
0.162424242424242,9.996737
0.163838383838384,10.09498
0.164848484848485,10.20159
0.165656565656566,10.30809
0.166464646464646,10.41485
0.166060606060606,10.51867
0.166666666666667,10.62062
0.166262626262626,10.72944
0.167272727272727,10.83598
0.167878787878788,10.94308
0.16989898989899,11.04205
0.169292929292929,11.14593
0.16989898989899,11.24743
0.16989898989899,11.35032
0.169090909090909,11.45283
0.17010101010101,11.5542
0.171515151515152,11.65579
0.171313131313131,11.76014
0.171919191919192,11.8687
0.172121212121212,11.97657
0.172727272727273,12.07807
0.172727272727273,12.18281
0.172323232323232,12.29474
0.171919191919192,12.40408
0.172323232323232,12.50712
0.171919191919192,12.6102
0.172121212121212,12.71474
0.172525252525253,12.82009
0.171919191919192,12.92217
0.172323232323232,13.0224
0.171515151515152,13.13023
0.171313131313131,13.23261
0.17050505050505,13.33418
0.17010101010101,13.43257
0.16989898989899,13.53574
0.168888888888889,13.63706
0.169090909090909,13.73823
0.167676767676768,13.8434
0.167474747474747,13.94405
0.166868686868687,14.04442
0.166868686868687,14.14521
0.165454545454545,14.24953
0.165656565656566,14.35295
0.164848484848485,14.45248
0.164040404040404,14.55627
0.163636363636364,14.6606
0.162828282828283,14.7642
0.161818181818182,14.86438
0.160808080808081,14.96697
0.160606060606061,15.06947
0.16020202020202,15.17525
0.159191919191919,15.27727
0.158989898989899,15.38053
0.158585858585859,15.4827
0.158585858585859,15.5854
0.156969696969697,15.68926
0.156363636363636,15.79579
0.156767676767677,15.89629
0.156363636363636,16.00432
0.156363636363636,16.11057
0.156969696969697,16.21004
0.156969696969697,16.32349
0.157171717171717,16.42577
0.158181818181818,16.5285
0.158585858585859,16.63104
0.157979797979798,16.73496
0.158585858585859,16.83628
0.158181818181818,16.94371
0.158181818181818,17.04469
0.158585858585859,17.14595
0.158787878787879,17.24618
0.15959595959596,17.34542
0.159393939393939,17.45182
0.15959595959596,17.55562
0.159393939393939,17.65922
0.158787878787879,17.76377
0.15979797979798,17.86508
0.158585858585859,17.97129
0.159191919191919,18.07499
0.158585858585859,18.17675
0.157979797979798,18.27732
0.157373737373737,18.3824
0.157777777777778,18.4828
0.158181818181818,18.58581
0.158585858585859,18.69073
0.158181818181818,18.79346
0.158585858585859,18.89621
0.16,18.99857
0.16040404040404,19.09795
0.161616161616162,19.20142
0.161818181818182,19.30021
0.162424242424242,19.40146
0.162626262626263,19.50224
0.162424242424242,19.60337
0.163232323232323,19.70916
0.164848484848485,19.81016
0.166464646464646,19.91104
0.168888888888889,20.01747
0.168282828282828,20.12107
0.17050505050505,20.21966
0.178989898989899,20.33199
0.181818181818182,20.44381
0.18040404040404,20.5458
0.177373737373737,20.64897
0.172929292929293,20.74784
0.17030303030303,20.84992
0.166666666666667,20.95546
0.164040404040404,21.0612
0.161818181818182,21.16078
0.160808080808081,21.25915
0.158383838383838,21.36382
0.156767676767677,21.46843
0.155353535353535,21.57371
0.154141414141414,21.67593
0.154545454545455,21.77655
0.152727272727273,21.87937
0.151919191919192,21.98206
0.151717171717172,22.08419
0.151111111111111,22.18345
0.150505050505051,22.28365
0.150505050505051,22.38745
0.151313131313131,22.49351
0.150707070707071,22.59764
0.150707070707071,22.69585
0.150505050505051,22.80172
0.151111111111111,22.90248
0.150909090909091,23.00653
0.151515151515152,23.11018
0.152323232323232,23.20867
0.152323232323232,23.30951
0.153131313131313,23.41056
0.153737373737374,23.51605
0.153939393939394,23.6137
0.152525252525253,23.71467
0.152929292929293,23.81628
0.152727272727273,23.91989
0.152121212121212,24.02063
0.152323232323232,24.12333
0.151111111111111,24.22556
0.151111111111111,24.34376
0.151111111111111,24.44961
0.150505050505051,24.5498
0.150707070707071,24.64834
0.150707070707071,24.74767
0.150505050505051,24.8483
0.149292929292929,24.94975
0.149292929292929,25.04788
0.148888888888889,25.14944
0.148282828282828,25.24828
0.148484848484849,25.34708
0.147878787878788,25.4468
0.147676767676768,25.54271
0.147474747474747,25.64768
0.147272727272727,25.74807
0.147676767676768,25.85242
0.148080808080808,25.95893
0.148888888888889,26.05626
0.149494949494949,26.15915
0.150707070707071,26.26155
0.151111111111111,26.36426
0.151111111111111,26.46437
0.151111111111111,26.56049
0.14969696969697,26.66288
0.148888888888889,26.76262
0.146868686868687,26.86487
0.145656565656566,26.96429
0.144040404040404,27.06559
0.143030303030303,27.17054
0.142222222222222,27.26904
0.142424242424242,27.37085
0.141414141414141,27.47773
0.141818181818182,27.58286
0.141818181818182,27.68178
0.141616161616162,27.78493
0.142424242424242,27.88745
0.143838383838384,27.98975
0.144040404040404,28.09509
0.144848484848485,28.19459
0.145252525252525,28.30401
0.145656565656566,28.42013
0.145858585858586,28.51995
0.146060606060606,28.62807
0.146464646464646,28.73056
0.146464646464646,28.83413
0.147474747474747,28.93657
0.148080808080808,29.03682
0.147474747474747,29.13805
0.148686868686869,29.24306
0.148484848484849,29.34273
0.148282828282828,29.44344
0.148282828282828,29.55019
0.147676767676768,29.65255
0.147474747474747,29.75385
0.146666666666667,29.86066
0.146666666666667,29.96162
0.146262626262626,30.06214
0.145656565656566,30.16302
0.145252525252525,30.26406
0.144848484848485,30.36283
0.144444444444444,30.46567
0.144040404040404,30.56798
0.143232323232323,30.67111
0.142020202020202,30.77765
0.141212121212121,30.87454
0.14,30.97828
0.139191919191919,31.07917
0.138181818181818,31.1818
0.137979797979798,31.2829
0.137777777777778,31.38242
0.137171717171717,31.48376
0.136363636363636,31.58723
0.135757575757576,31.68708
0.135555555555556,31.78386
0.135151515151515,31.88697
0.135757575757576,31.98963
0.135757575757576,32.09462
0.134545454545455,32.19356
0.134747474747475,32.29484
0.134343434343434,32.41034
0.134343434343434,32.51291
0.134141414141414,32.61492
0.134141414141414,32.71762
0.133535353535354,32.81803
0.133131313131313,32.91827
0.133131313131313,33.02463
0.132929292929293,33.1264
0.132525252525253,33.22961
0.132727272727273,33.32669
0.133131313131313,33.42455
0.132727272727273,33.52545
0.132727272727273,33.62691
0.132929292929293,33.72686
0.132323232323232,33.82654
0.132121212121212,33.93288
0.132525252525253,34.03342
0.132525252525253,34.13396
0.132323232323232,34.23012
0.132727272727273,34.32937
0.132323232323232,34.42923
0.132727272727273,34.53027
0.132929292929293,34.63456
0.132525252525253,34.73338
0.132525252525253,34.83204
0.132727272727273,34.93116
0.132121212121212,35.03262
0.132121212121212,35.13488
0.132121212121212,35.23384
0.132323232323232,35.33336
0.131717171717172,35.43075
0.132323232323232,35.53351
0.132929292929293,35.63402
0.132929292929293,35.73071
0.133131313131313,35.83024
0.132929292929293,35.93056
0.132929292929293,36.03239
0.132929292929293,36.1302
0.135555555555556,36.22734
0.139393939393939,36.33423
0.139393939393939,36.43716
0.143838383838384,36.53687
0.146868686868687,36.63438
0.145656565656566,36.73036
0.143636363636364,36.83089
0.14040404040404,36.9328
0.138585858585859,37.03106
0.137979797979798,37.12668
0.138585858585859,37.22169
0.138787878787879,37.31936
0.137979797979798,37.42318
0.139191919191919,37.52773
0.140606060606061,37.62707
0.142222222222222,37.72813
0.142020202020202,37.82941
0.142222222222222,37.92989
0.143636363636364,38.03016
0.144646464646465,38.12666
0.145050505050505,38.2276
0.146666666666667,38.32545
0.146868686868687,38.42699
0.147070707070707,38.52882
0.147878787878788,38.6265
0.146666666666667,38.72948
0.147676767676768,38.82973
0.146060606060606,38.93184
0.146262626262626,39.03197
0.145454545454545,39.13126
0.144848484848485,39.22926
0.144040404040404,39.32972
0.143434343434343,39.42899
0.141818181818182,39.52826
0.14,39.63003
0.13959595959596,39.7322
0.137171717171717,39.83537
0.140606060606061,39.93405
0.16040404040404,40.03196
0.168282828282828,40.13105
0.14989898989899,40.22712
0.12969696969697,40.33419
0.113939393939394,40.44284
0.103636363636364,40.54293
0.0967676767676768,40.64364
0.0929292929292929,40.74625
0.0907070707070707,40.84444
0.0886868686868687,40.94531
0.0864646464646465,41.04276
0.0848484848484849,41.14326
0.0826262626262626,41.24353
0.0814141414141414,41.3443
0.0808080808080808,41.44495
0.0808080808080808,41.53927
0.0793939393939394,41.63695
0.0791919191919192,41.73682
0.0795959595959596,41.83932
0.0795959595959596,41.94405
0.0795959595959596,42.04229
0.0793939393939394,42.14734
0.0797979797979798,42.24534
0.0795959595959596,42.34472
0.0793939393939394,42.44445
0.08,42.53937
0.0793939393939394,42.64522
0.08,42.74509
0.0802020202020202,42.84486
0.0791919191919192,42.94699
0.0797979797979798,43.04362
0.0795959595959596,43.14482
0.0797979797979798,43.24171
0.0793939393939394,43.34378
0.0791919191919192,43.43922
0.0791919191919192,43.54019
0.0791919191919192,43.64325
0.078989898989899,43.74345
0.0793939393939394,43.84546
0.0793939393939394,43.94044
0.0795959595959596,44.03814
0.08,44.1405
0.0802020202020202,44.24146
0.0802020202020202,44.35191
0.08,44.45172
0.0797979797979798,44.55076
0.08,44.64939
0.0795959595959596,44.7513
0.0797979797979798,44.85239
0.08,44.95084
0.0804040404040404,45.0482
0.08,45.15113
0.0808080808080808,45.25291
0.0804040404040404,45.35247
0.0804040404040404,45.44947
0.0812121212121212,45.54844
0.081010101010101,45.64806
0.081010101010101,45.74653
0.0814141414141414,45.84491
0.0808080808080808,45.94617
0.0814141414141414,46.04234
0.0814141414141414,46.14505
0.0812121212121212,46.24527
0.0812121212121212,46.34282
0.0808080808080808,46.4368
0.0816161616161616,46.53258
0.0822222222222222,46.6285
0.0822222222222222,46.72511
0.0822222222222222,46.82835
0.0838383838383838,46.92217
0.0842424242424242,47.01731
0.0866666666666667,47.11625
0.0888888888888889,47.21103
0.0905050505050505,47.30527
0.0919191919191919,47.40976
0.0939393939393939,47.5133
0.0945454545454545,47.61453
0.0951515151515152,47.71171
0.0955555555555556,47.81398
0.0955555555555556,47.90994
0.0967676767676768,48.00877
0.0971717171717172,48.1074
0.0977777777777778,48.20653
0.097979797979798,48.31118
0.0987878787878788,48.41695
0.0991919191919192,48.51528
0.10020202020202,48.61362
0.100606060606061,48.71451
0.101010101010101,48.81492
0.102222222222222,48.91238
0.103030303030303,49.00966
0.103636363636364,49.11179
0.104444444444444,49.2167
0.106262626262626,49.30964
0.107878787878788,49.40596
0.108888888888889,49.50969
0.10969696969697,49.60857
0.111717171717172,49.71132
0.112525252525253,49.80881
0.114141414141414,49.91047
0.115353535353535,50.01029
0.116565656565657,50.10903
0.117373737373737,50.21052
0.118585858585859,50.30988
0.118989898989899,50.41221
0.118989898989899,50.51301
0.12020202020202,50.61058
0.121010101010101,50.71068
0.121818181818182,50.80939
0.122020202020202,50.90596
0.121818181818182,51.00904
0.122222222222222,51.10984
0.122020202020202,51.21008
0.122424242424242,51.30487
0.123030303030303,51.40474
0.123232323232323,51.50293
0.123636363636364,51.6009
0.124848484848485,51.70039
0.126464646464646,51.79736
0.126464646464646,51.89788
0.126868686868687,52.0011
0.127474747474747,52.0989
0.127676767676768,52.19934
0.128282828282828,52.29502
0.127878787878788,52.4057
0.128282828282828,52.50855
0.128888888888889,52.60935
0.129292929292929,52.70666
0.12989898989899,52.80213
0.12949494949495,52.90217
0.130505050505051,53.0026
0.130505050505051,53.10022
0.130909090909091,53.20019
0.130909090909091,53.29348
0.131313131313131,53.39291
0.132121212121212,53.49101
0.133939393939394,53.59162
0.133939393939394,53.69264
0.134545454545455,53.78682
0.134141414141414,53.8842
0.134545454545455,53.98226
0.134545454545455,54.07864
0.134949494949495,54.17548
0.135151515151515,54.27061
0.135151515151515,54.37421
0.135757575757576,54.47448
0.134949494949495,54.57786
0.134747474747475,54.67485
0.133939393939394,54.77094
0.133333333333333,54.86893
0.131717171717172,54.96663
0.131111111111111,55.06417
0.12969696969697,55.16068
0.129292929292929,55.25243
0.128888888888889,55.35266
0.128888888888889,55.44941
0.128686868686869,55.54874
0.127878787878788,55.64665
0.127070707070707,55.74333
0.126262626262626,55.84194
0.126464646464646,55.94378
0.125656565656566,56.04252
0.125050505050505,56.1427
0.124444444444444,56.23586
0.123838383838384,56.33358
0.123232323232323,56.44253
0.123030303030303,56.54209
0.123434343434343,56.64275
0.122222222222222,56.73617
0.122222222222222,56.83361
0.122222222222222,56.93529
0.122424242424242,57.03366
0.122020202020202,57.13115
0.121818181818182,57.23053
0.122020202020202,57.32805
0.122222222222222,57.43148
0.122424242424242,57.53003
0.123232323232323,57.63016
0.123030303030303,57.72617
0.123636363636364,57.82724
0.124444444444444,57.92944
0.124848484848485,58.02783
0.125858585858586,58.12715
0.130909090909091,58.22073
0.131515151515152,58.31989
0.13030303030303,58.41681
0.130909090909091,58.51432
0.130909090909091,58.60942
0.131515151515152,58.70395
0.131515151515152,58.80283
0.132323232323232,58.90049
0.132727272727273,58.99977
0.132727272727273,59.09854
0.133535353535354,59.19353
0.133737373737374,59.29272
0.133737373737374,59.39135
0.134545454545455,59.48673
0.134343434343434,59.58543
0.134141414141414,59.68011
0.134141414141414,59.77715
0.134141414141414,59.87753
0.133939393939394,59.9789
0.133939393939394,60.07769
0.133333333333333,60.17328
0.133333333333333,60.27023
0.132929292929293,60.38681
0.133737373737374,60.48508
0.133737373737374,60.58279
0.134141414141414,60.67665
0.133939393939394,60.77555
0.133333333333333,60.87906
0.133535353535354,60.9786
0.133131313131313,61.07724
0.133535353535354,61.17525
0.133131313131313,61.27062
0.132727272727273,61.36911
0.132323232323232,61.46772
0.132121212121212,61.56365
0.131313131313131,61.66011
0.130909090909091,61.75679
0.130505050505051,61.85442
0.13010101010101,61.95721
0.129292929292929,62.06019
0.129090909090909,62.15992
0.129292929292929,62.25688
0.12989898989899,62.35304
0.129292929292929,62.45184
0.128484848484848,62.55059
0.128282828282828,62.64834
0.128080808080808,62.74469
0.127676767676768,62.8432
0.128080808080808,62.94254
0.127474747474747,63.04385
0.127272727272727,63.14331
