alpha,t
0.105050505050505,0
0.104646464646465,0.02
0.103838383838384,0.3247714
0.173737373737374,0.4278199
0.173737373737374,0.5166979
0.176363636363636,0.6373447
0.181818181818182,0.7181278
0.183232323232323,0.8098974
0.181010101010101,0.894497
0.177171717171717,0.9787514
0.172929292929293,1.063809
0.17050505050505,1.157962
0.166868686868687,1.248191
0.165252525252525,1.334203
0.165252525252525,1.420046
0.164444444444444,1.506276
0.163030303030303,1.588822
0.163434343434343,1.674206
0.161414141414141,1.75972
0.160808080808081,1.846774
0.16020202020202,1.932743
0.16040404040404,2.013902
0.16020202020202,2.099579
0.15979797979798,2.185187
0.16,2.27148
0.160808080808081,2.357936
0.160606060606061,2.443483
0.161212121212121,2.529642
0.160808080808081,2.615905
0.162626262626263,2.700861
0.163232323232323,2.785445
0.163838383838384,2.8698
0.163232323232323,2.956021
0.164242424242424,3.044254
0.165454545454545,3.131112
0.167676767676768,3.216666
0.168080808080808,3.300862
0.16969696969697,3.391517
0.171919191919192,3.482244
0.173535353535354,3.567596
0.173333333333333,3.653916
0.176161616161616,3.736938
0.177979797979798,3.823144
0.181010101010101,3.920278
0.182626262626263,4.007584
0.185252525252525,4.090921
0.186464646464646,4.176804
0.186464646464646,4.266773
0.188484848484848,4.352025
0.188686868686869,4.440175
0.190909090909091,4.523175
0.191717171717172,4.609882
0.194343434343434,4.696606
0.196969696969697,4.783575
0.197979797979798,4.870604
0.201010101010101,4.955513
0.203636363636364,5.041955
0.208282828282828,5.128109
0.21030303030303,5.217348
0.212525252525253,5.306935
0.213737373737374,5.39243
0.215757575757576,5.478676
0.217575757575758,5.565148
0.218787878787879,5.654385
0.222020202020202,5.74034
0.223636363636364,5.824986
0.224444444444444,5.911873
0.225656565656566,5.998031
0.227070707070707,6.085057
0.227272727272727,6.170094
0.229090909090909,6.257218
0.22989898989899,6.345314
0.231515151515152,6.433022
0.232727272727273,6.518512
0.232929292929293,6.60153
0.232929292929293,6.688174
0.232525252525253,6.776569
0.232929292929293,6.862141
0.233333333333333,6.94971
0.233535353535354,7.033468
0.234141414141414,7.124516
0.233535353535354,7.2102
0.234747474747475,7.298082
0.235151515151515,7.385827
0.235555555555556,7.469516
0.234343434343434,7.557663
0.234949494949495,7.643542
0.235151515151515,7.729601
0.234545454545455,7.815471
0.233737373737374,7.905424
0.235151515151515,7.991095
0.235757575757576,8.077831
0.236969696969697,8.163767
0.236767676767677,8.251135
0.236363636363636,8.341809
0.236565656565657,8.431823
0.237979797979798,8.519345
0.237171717171717,8.605527
0.235757575757576,8.692358
0.234141414141414,8.776101
0.234949494949495,8.866538
0.234747474747475,8.95456
0.235555555555556,9.04038
0.235151515151515,9.123668
0.236565656565657,9.20975
0.236161616161616,9.297272
