alpha,t
0.107474747474747,0
0.11010101010101,0.02
0.11010101010101,0.3533334
0.119191919191919,0.6185012
0.0880808080808081,0.840443
0.0612121212121212,1.032211
0.0521212121212121,1.260018
0.0452525252525253,1.462312
0.044040404040404,1.68521
0.0446464646464646,1.87834
0.0438383838383838,2.105761
0.0480808080808081,2.325424
0.0503030303030303,2.563015
0.0507070707070707,2.829467
0.0511111111111111,3.076901
0.0515151515151515,3.247953
0.0498989898989899,3.461266
0.0507070707070707,3.709724
0.0535353535353535,3.905753
0.0557575757575758,4.100169
0.0581818181818182,4.358061
0.064040404040404,4.573151
0.0743434343434344,4.768489
0.075959595959596,5.008615
0.0698989898989899,5.243181
0.0658585858585859,5.454825
0.0642424242424242,5.692042
0.0650505050505051,5.911916
0.0662626262626263,6.119094
0.0678787878787879,6.354662
0.0672727272727273,6.60815
0.0678787878787879,6.808238
0.0672727272727273,7.027377
0.0755555555555556,7.24358
0.0781818181818182,7.511382
0.0745454545454545,7.758653
0.0737373737373737,7.97787
0.0729292929292929,8.219169
0.0715151515151515,8.428707
0.0727272727272727,8.647712
0.0733333333333333,8.868986
0.0745454545454545,9.122638
0.0751515151515152,9.350436
0.0763636363636364,9.566601
0.076969696969697,9.781199
0.0767676767676768,10.01293
0.0777777777777778,10.22383
0.0793939393939394,10.4534
0.08,10.69975
0.08,10.89615
0.0806060606060606,11.10986
0.0806060606060606,11.35536
0.0795959595959596,11.57405
0.0808080808080808,11.84292
0.0814141414141414,12.05064
0.0806060606060606,12.27788
0.0802020202020202,12.49884
0.0802020202020202,12.71702
0.08,12.93905
0.0795959595959596,13.17779
0.077979797979798,13.40333
0.0773737373737374,13.62642
0.0771717171717172,13.84386
0.0761616161616162,14.07814
0.0751515151515152,14.30109
0.0729292929292929,14.50746
0.0743434343434344,14.7712
0.0739393939393939,14.99394
0.0737373737373737,15.22564
0.0727272727272727,15.45284
0.0729292929292929,15.67067
0.0729292929292929,15.94537
0.0735353535353535,16.1724
0.0735353535353535,16.39474
0.0729292929292929,16.65517
0.0737373737373737,16.91529
0.0729292929292929,17.12335
0.0713131313131313,17.34568
0.0707070707070707,17.58512
0.0717171717171717,17.80623
0.0713131313131313,18.03464
0.0703030303030303,18.25821
0.0707070707070707,18.47413
0.0698989898989899,18.69618
0.0688888888888889,18.9288
0.0690909090909091,19.15702
0.0701010101010101,19.38205
0.0696969696969697,19.61854
0.0688888888888889,19.86231
0.0680808080808081,20.08599
0.0682828282828283,20.32584
0.0682828282828283,20.56223
0.0680808080808081,20.7625
0.0674747474747475,21.02067
0.0682828282828283,21.2552
0.0676767676767677,21.46788
0.0672727272727273,21.70929
0.0676767676767677,21.94138
0.0674747474747475,22.1667
0.0672727272727273,22.36873
0.0662626262626263,22.59377
0.0654545454545455,22.8241
0.0666666666666667,23.06587
0.0658585858585859,23.29296
0.0660606060606061,23.5416
0.0664646464646465,23.74805
0.0658585858585859,23.98903
0.0650505050505051,24.23146
0.0652525252525253,24.45795
0.0660606060606061,24.69223
0.0658585858585859,24.91435
0.0662626262626263,25.12983
0.0664646464646465,25.36239
0.0646464646464646,25.58596
0.0654545454545455,25.80936
0.0660606060606061,26.06611
0.0666666666666667,26.26876
0.0660606060606061,26.49299
0.0642424242424242,26.70882
0.0636363636363636,26.93941
0.0642424242424242,27.1578
0.0638383838383838,27.42932
0.0648484848484849,27.63944
0.0652525252525253,27.86739
0.0650505050505051,28.1023
0.0658585858585859,28.35904
0.0668686868686869,28.57382
0.0668686868686869,28.82438
0.0672727272727273,29.04993
0.0664646464646465,29.26921
0.0660606060606061,29.4886
0.0658585858585859,29.7459
0.0648484848484849,29.96486
0.0650505050505051,30.17736
0.0628282828282828,30.39512
0.0628282828282828,30.62318
0.0632323232323232,30.84635
0.064040404040404,31.07516
0.0638383838383838,31.30507
0.0638383838383838,31.53337
0.0662626262626263,31.78658
0.0690909090909091,32.01025
0.062020202020202,32.22463
0.0612121212121212,32.46104
0.0606060606060606,32.70448
0.0591919191919192,32.92062
0.0587878787878788,33.13532
0.0595959595959596,33.36653
0.0583838383838384,33.59866
0.0581818181818182,33.82027
0.057979797979798,34.04689
0.0575757575757576,34.29626
0.0583838383838384,34.50829
0.056969696969697,34.72825
0.056969696969697,34.96032
0.0561616161616162,35.2106
0.0575757575757576,35.4096
0.0577777777777778,35.62031
0.0587878787878788,35.87477
0.0597979797979798,36.11785
0.0604040404040404,36.31488
0.0608080808080808,36.54971
0.0616161616161616,36.77603
0.0618181818181818,37.02422
0.0674747474747475,37.22926
0.0638383838383838,37.50269
0.0650505050505051,37.73183
0.0634343434343434,38.02141
0.0646464646464646,38.21602
0.0638383838383838,38.45785
0.0636363636363636,38.70217
0.0648484848484849,38.94823
0.0650505050505051,39.19647
0.0652525252525253,39.4332
0.0658585858585859,39.70595
0.0652525252525253,39.9907
0.0658585858585859,40.22933
0.0656565656565657,40.46619
0.0650505050505051,40.7139
0.0652525252525253,40.9713
0.0650505050505051,41.19915
0.0638383838383838,41.44797
0.0654545454545455,41.71048
0.0662626262626263,41.96924
0.0662626262626263,42.20223
0.0652525252525253,42.45211
0.0658585858585859,42.70889
0.0682828282828283,42.95325
0.0705050505050505,43.22412
0.0701010101010101,43.4414
0.0698989898989899,43.66644
0.0713131313131313,43.91879
0.0713131313131313,44.16604
0.0707070707070707,44.39506
0.0688888888888889,44.59184
0.0678787878787879,44.81899
0.0666666666666667,45.08237
0.0668686868686869,45.29998
0.0670707070707071,45.51716
0.0644444444444444,45.73798
0.0644444444444444,45.96582
0.064040404040404,46.20256
0.0642424242424242,46.47117
0.0638383838383838,46.64704
0.064040404040404,46.86712
0.0636363636363636,47.12231
0.0628282828282828,47.35534
0.0636363636363636,47.59861
0.064040404040404,47.79669
0.0624242424242424,48.02989
0.0628282828282828,48.26097
0.0656565656565657,48.49017
0.0705050505050505,48.73686
0.0753535353535354,48.96009
0.0741414141414141,49.19206
0.0725252525252525,49.40999
0.0717171717171717,49.64145
0.0729292929292929,49.8633
0.0743434343434344,50.11484
0.0755555555555556,50.37509
0.0753535353535354,50.63615
0.0735353535353535,50.95346
0.0741414141414141,51.22578
0.0755555555555556,51.47315
0.0818181818181818,51.7239
0.0834343434343434,52.05723
0.0808080808080808,52.30235
0.0824242424242424,52.61282
0.0846464646464647,52.86422
0.0858585858585859,53.14707
0.0850505050505051,53.4693
0.0856565656565657,53.74329
0.084040404040404,54.06002
0.0836363636363636,54.37776
0.084040404040404,54.71109
0.0842424242424242,55.03426
0.0844444444444444,55.36759
0.0832323232323232,55.65876
0.084040404040404,55.97605
0.0814141414141414,56.30938
0.0824242424242424,56.6149
0.0816161616161616,56.92499
0.0816161616161616,57.25077
0.081010101010101,57.57016
0.0850505050505051,57.87393
0.083030303030303,58.18478
0.0808080808080808,58.50939
0.0808080808080808,58.83994
0.0808080808080808,59.13613
0.0822222222222222,59.46946
0.083030303030303,59.79185
0.084040404040404,60.06726
0.0836363636363636,60.39528
0.0826262626262626,60.69699
0.0808080808080808,60.98227
0.0808080808080808,61.29466
0.0836363636363636,61.62799
0.0850505050505051,61.94287
0.082020202020202,62.23961
0.0824242424242424,62.56587
0.082020202020202,62.83453
0.0822222222222222,63.06848
0.0806060606060606,63.30235
0.0795959595959596,63.5474
0.0802020202020202,63.78466
0.0795959595959596,64.00942
0.0791919191919192,64.22645
0.0787878787878788,64.46645
0.0802020202020202,64.70039
0.0804040404040404,64.96621
0.0812121212121212,65.2215
0.0808080808080808,65.44014
0.0802020202020202,65.65069
0.0783838383838384,65.87331
0.0814141414141414,66.08537
0.082020202020202,66.33199
0.0812121212121212,66.55622
0.082020202020202,66.79162
0.0826262626262626,67.01679
0.0824242424242424,67.25517
0.0860606060606061,67.47336
0.0862626262626263,67.72058
0.0864646464646465,67.94348
0.0848484848484849,68.18799
0.0854545454545455,68.40517
0.0854545454545455,68.63438
0.0868686868686869,68.85938
0.0870707070707071,69.10241
0.0868686868686869,69.31203
0.0866666666666667,69.54143
0.0864646464646465,69.79846
0.0866666666666667,70.03112
0.0868686868686869,70.23488
0.0854545454545455,70.47718
0.0850505050505051,70.70078
0.0856565656565657,70.92616
0.0856565656565657,71.14577
0.0852525252525252,71.39351
0.0860606060606061,71.61111
0.0864646464646465,71.91732
0.0880808080808081,72.10333
0.0864646464646465,72.33539
0.0868686868686869,72.57561
0.0868686868686869,72.80431
0.0858585858585859,73.02837
0.0844444444444444,73.26568
0.0844444444444444,73.48904
0.084040404040404,73.72862
0.0834343434343434,73.9674
0.0838383838383838,74.21868
0.0832323232323232,74.40931
0.0822222222222222,74.65065
0.0816161616161616,74.87875
0.0812121212121212,75.11961
0.0824242424242424,75.33531
0.098989898989899,75.58894
0.12,75.83603
0.10969696969697,76.07771
0.106060606060606,76.29683
0.107272727272727,76.53534
0.109494949494949,76.74249
0.112121212121212,77.00234
0.114545454545455,77.22829
0.115555555555556,77.45445
0.116161616161616,77.69358
0.116767676767677,77.92272
0.118585858585859,78.13412
0.115959595959596,78.36205
0.114343434343434,78.58645
0.111111111111111,78.82016
0.11030303030303,79.05241
0.11010101010101,79.2589
0.107878787878788,79.5054
0.107474747474747,79.73193
0.108888888888889,79.96881
0.108686868686869,80.186
0.108484848484848,80.42024
0.108080808080808,80.64537
0.107676767676768,80.87776
0.107676767676768,81.0946
0.106666666666667,81.31748
0.110909090909091,81.56469
0.113737373737374,81.78318
0.110909090909091,82.0027
0.109494949494949,82.24512
0.111515151515152,82.46629
0.110707070707071,82.7064
0.11030303030303,82.93505
0.111111111111111,83.14935
0.111717171717172,83.40913
0.111313131313131,83.62575
0.111515151515152,83.87783
0.11030303030303,84.10342
0.109292929292929,84.33579
0.109494949494949,84.56789
0.11010101010101,84.8008
0.11010101010101,85.02139
0.107070707070707,85.23302
0.106666666666667,85.48071
0.107474747474747,85.69906
0.107676767676768,85.9389
0.107070707070707,86.16447
0.105858585858586,86.38132
0.104444444444444,86.61127
0.104646464646465,86.85677
0.102424242424242,87.07809
0.101818181818182,87.29607
0.102424242424242,87.51756
0.103434343434343,87.75318
