7.817781,-5.324418,-5.389309,-29.50246,0.02
4.045625,-8.606314,-11.31647,-9.845688,0.3533334
3.566761,-11.96133,-2.119483,-14.84951,0.5792676
3.471435,-14.71865,-0.5182655,-14.99104,0.7631993
3.002688,-17.77692,-2.272544,-14.82686,0.9694647
2.330697,-20.94013,-3.117034,-14.67256,1.185051
1.611632,-23.91203,-3.527538,-14.57932,1.388895
0.9798394,-27.41981,-2.658893,-14.76245,1.62651
0.3786163,-30.68251,-2.718307,-14.75164,1.847685
-0.3210402,-33.55191,-3.553398,-14.57304,2.044583
-1.469225,-36.64456,-5.220746,-14.06213,2.26451
-2.425854,-39.91135,-4.215487,-14.39546,2.491442
-3.449901,-44.11914,-3.547012,-14.5746,2.780149
-4.711755,-47.69323,-4.993747,-14.14433,3.032836
-5.117614,-50.61337,-2.064938,-14.85719,3.229384
-5.328259,-53.36777,-1.143797,-14.95632,3.413547
-5.355571,-56.84018,-0.117979,-14.99955,3.645048
-5.507836,-60.16529,-0.6861672,-14.9843,3.866954
-6.21183,-63.2495,-3.33802,-14.62388,4.077856
-6.53691,-66.04522,-1.732486,-14.89957,4.265494
-6.886938,-69.39922,-1.556964,-14.91899,4.490308
-7.325952,-72.45201,-2.135143,-14.84724,4.695921
-7.74974,-75.88296,-1.838813,-14.88685,4.92639
-8.090157,-78.81516,-1.729822,-14.89994,5.123183
-7.502653,-82.06349,2.66964,-14.76054,5.343251
-6.733943,-85.49894,3.275385,-14.63805,5.577944
-5.899123,-88.97725,3.50069,-14.58576,5.816417
-5.28606,-92.16283,2.83473,-14.72973,6.032686
-4.32353,-95.78191,3.855373,-14.49609,6.282345
-3.697361,-99.20793,2.69686,-14.75559,6.51453
-2.766113,-102.0108,4.729482,-14.23488,6.711432
-1.930211,-105.1508,3.858749,-14.49518,6.928058
-0.7769386,-108.5378,4.835018,-14.1994,7.166583
0.6033403,-111.5541,6.24156,-13.63977,7.387726
2.588772,-114.1234,9.171766,-11.8692,7.604198
4.89331,-116.4776,10.4931,-10.71892,7.823822
7.150271,-119.1836,9.607733,-11.51917,8.058733
9.762816,-121.4148,11.40621,-9.741585,8.287779
12.54328,-123.2807,12.4554,-8.358344,8.511012
15.50049,-125.1046,12.76708,-7.874209,8.74264
18.33674,-127.0265,12.41762,-8.414363,8.971045
21.47176,-128.5504,13.49049,-6.557954,9.203433
24.15522,-131.1138,10.84649,-10.3611,9.450836
26.64743,-133.8113,10.17921,-11.01746,9.69567
29.53636,-135.8609,12.23375,-8.679604,9.931814
33.23452,-136.5196,14.76758,-2.630301,10.18224
37.15472,-136.6831,14.98695,-0.6252297,10.44381
40.21049,-135.1627,13.42956,6.681878,10.67135
43.50333,-133.8639,13.95374,5.503973,10.90734
47.02132,-132.3764,13.8157,5.841726,11.16197
50.94458,-131.9158,14.89769,1.7488,11.42532
54.39051,-130.9583,14.45245,4.015887,11.66375
57.66389,-129.6701,13.958,5.492981,11.89827
59.96657,-126.7998,9.38639,11.70032,12.14359
62.34248,-124.5476,10.88632,10.31926,12.36184
65.03922,-121.5328,10.00045,11.17996,12.6315
68.12875,-118.469,10.65087,10.56215,12.92157
70.30273,-115.4285,8.724408,12.20181,13.17076
71.88838,-111.9075,6.159231,13.67712,13.4282
73.24401,-108.3532,5.345578,14.01517,13.6818
74.4602,-104.0187,4.052239,14.44228,13.98192
75.09745,-100.6865,2.817505,14.73296,14.2081
75.55402,-96.72247,1.716357,14.90151,14.47411
75.67293,-92.56366,0.4286878,14.99387,14.75148
75.94653,-88.32307,0.965774,14.96886,15.03477
75.61504,-85.02213,-1.498769,14.92494,15.25594
75.21388,-81.14863,-1.545216,14.92019,15.51556
74.89323,-77.98308,-1.511663,14.92366,15.72768
74.46784,-74.89905,-2.049598,14.85928,15.93522
73.61482,-71.66434,-3.824848,14.50409,16.15825
72.43236,-68.65645,-5.488001,13.96008,16.37371
70.91369,-65.70232,-6.858053,13.34036,16.59515
69.07303,-62.79889,-8.031459,12.66871,16.82433
67.24581,-60.27685,-8.800588,12.14711,17.03196
64.88725,-57.52328,-9.757931,11.39217,17.27366
62.88729,-55.3602,-10.18312,11.01369,17.47006
60.50572,-53.06684,-10.80485,10.40463,17.69048
57.87049,-50.78836,-11.34687,9.810762,17.92272
54.58932,-48.30033,-11.95235,9.063185,18.19724
51.00817,-45.80383,-12.30505,8.578108,18.48828
46.98757,-43.00226,-12.30691,8.575519,18.81497
44.67086,-41.13231,-11.67225,9.421301,19.01345
41.93828,-39.23953,-12.33071,8.541166,19.23506
38.78577,-37.22005,-12.63067,8.091122,19.48465
36.25666,-35.49791,-12.39863,8.44256,19.68863
33.09824,-33.57366,-12.80986,7.804361,19.93519
30.33524,-31.8223,-12.66921,8.030505,20.15328
27.56557,-30.07384,-12.68403,8.007277,20.37164
24.62242,-28.29963,-12.84628,7.744108,20.60075
21.71597,-26.55223,-12.85552,7.728896,20.82683
18.87617,-24.8185,-12.80267,7.816164,21.04865
15.84239,-22.97007,-12.80964,7.804736,21.28548
13.17223,-21.24089,-12.59048,8.153485,21.49756
10.21477,-19.31553,-12.5708,8.183816,21.73282
7.215157,-17.30477,-12.45959,8.352176,21.97357
4.699177,-15.44481,-12.06187,8.916844,22.18216
1.926813,-13.30954,-11.88378,9.152864,22.41545
-0.3942082,-11.28708,-11.30901,9.854288,22.62069
-2.876465,-8.945728,-10.9118,10.29239,22.84817
-5.102455,-6.330371,-9.722176,11.42277,23.07713
-4.821291,-2.803273,1.191947,14.95258,23.31301
-2.869327,0.2407305,8.096966,12.62686,23.55409
-1.564594,3.145063,6.146827,13.68283,23.76635
-1.739158,5.582809,-0.8122293,11.34257,23.98127
-1.577463,8.848883,0.7416993,14.98157,24.19928
-4.88643,11.03214,-12.52031,8.2609,24.46356
-7.095671,12.80641,-11.69529,9.392632,24.65246
-9.521678,15.63101,-9.773299,11.37905,24.90069
-12.16023,17.20248,-12.88741,7.67549,25.10543
-15.06373,19.82878,-11.12431,10.06228,25.36644
-17.28697,17.43681,-10.21198,-10.98707,25.58414
-19.81189,19.01044,-12.73006,7.933877,25.78249
-22.23542,21.53658,-10.38453,10.82417,26.01587
-24.43554,24.71091,-8.544668,12.32825,26.27335
-26.11862,27.35687,-8.050717,12.65654,26.48241
-27.92325,29.79381,-8.926757,12.05451,26.68457
-29.92216,32.51954,-8.870556,12.09601,26.90991
-31.6768,35.37938,-7.844406,12.78535,27.13359
-33.19159,38.13501,-7.225887,13.14493,27.34323
-35.24084,41.12379,-8.482319,12.37127,27.58482
-36.83181,44.09709,-7.076884,13.22573,27.80963
-38.2925,47.41376,-6.045772,13.72761,28.05124
-39.48501,50.55673,-5.321186,14.02451,28.27534
-39.71407,54.12665,-0.960499,14.96914,28.51383
-39.96872,57.78835,-1.040625,14.96394,28.75853
-40.30102,61.36466,-1.387781,14.93562,28.99798
-40.35728,64.84019,-0.2428103,14.99807,29.22971
-40.2481,67.709,0.5704918,14.98913,29.4211
-41.1526,71.14267,-3.820965,14.50513,29.65782
-41.10009,74.98865,0.2047769,14.99862,29.91424
-40.65145,78.51722,1.891945,14.88026,30.15137
-39.74908,81.73466,4.050652,14.4427,30.37415
-38.27142,84.77724,6.552984,13.49293,30.59964
-39.17783,88.07992,-3.969926,14.46507,30.82796
-37.23806,91.1704,7.974266,12.70478,31.07122
-35.18461,93.75022,9.341513,11.73605,31.29104
-33.08589,95.94332,10.37092,10.8373,31.4934
-29.80631,97.84693,12.97294,7.530047,31.7462
-27.37403,99.45036,12.52357,8.25589,31.94042
-24.86273,101.5228,11.56914,9.547392,32.15749
-22.57848,103.6393,11.00311,10.19485,32.36509
-20.56168,106.2117,9.254858,11.80443,32.58301
-18.48306,108.966,9.035827,11.97304,32.81305
-16.60301,111.7504,8.393986,12.43169,33.03703
-14.32362,114.5059,9.560911,11.55799,33.27543
-12.32966,116.7567,9.946647,11.22787,33.4759
-9.749674,119.1941,10.90358,10.30099,33.71252
-7.258085,121.471,11.07287,10.11887,33.93753
-4.173125,123.3114,12.88175,7.685054,34.17702
-0.7984951,125.4416,12.68445,8.006653,34.44306
1.841358,126.8862,13.15831,7.200905,34.64368
4.782325,128.1273,13.82015,5.831854,34.85649
8.387818,129.1127,14.46922,3.954686,35.10567
11.32838,129.5698,14.82204,2.304075,35.30406
14.47367,129.6963,14.98774,0.6026939,35.51392
17.90305,129.4206,14.95178,-1.20181,35.74328
21.9902,128.4566,14.59942,-3.443615,36.02324
24.91127,127.6204,14.42072,-4.128211,36.2258
28.43563,126.1646,13.8637,-5.726745,36.48001
30.86206,125.0133,13.55192,-6.429947,36.65906
33.80927,123.2998,12.96756,-7.539469,36.88633
36.9366,120.8885,11.87922,-9.159016,37.14959
39.2037,118.7751,10.97179,-10.22822,37.35622
41.43041,116.2091,9.83104,-11.32911,37.58272
43.5734,113.2824,8.861876,-12.10263,37.82454
45.18118,110.65,7.818465,-12.80112,38.03018
46.24553,107.2111,4.435011,-14.32942,38.27017
49.78917,106.7927,14.89647,-1.758788,38.50805
52.58623,104.7259,12.06374,-8.914412,38.73991
54.7455,102.5449,10.55354,-10.65946,38.94451
57.10171,99.55403,9.282488,-11.78287,39.19835
58.84094,96.71854,7.842877,-12.7863,39.4201
60.45228,93.3315,6.443982,-13.54526,39.67016
61.59951,90.06853,4.975267,-14.15071,39.90075
62.34241,87.07117,3.608613,-14.55968,40.10661
62.88702,83.68797,2.383923,-14.80929,40.33506
63.1245,80.65572,1.17116,-14.95415,40.53783
63.14538,77.32166,0.09394522,-14.99969,40.76011
62.91296,73.85331,-1.00293,-14.96639,40.99185
62.40702,70.15591,-2.033579,-14.86147,41.24064
61.87509,67.5628,-3.014245,-14.69423,41.41711
61.01245,64.20358,-3.730895,-14.52844,41.64833
59.9041,60.6778,-4.498312,-14.30971,41.89472
58.75031,57.5815,-5.237692,-14.05571,42.11501
57.37571,54.35326,-5.876514,-13.80102,42.34892
55.91704,51.31017,-6.483671,-13.5263,42.5739
54.27781,48.23145,-7.04961,-13.24017,42.80643
52.63015,45.41167,-7.567639,-12.95117,43.02415
50.77797,42.49449,-8.040173,-12.66327,43.25452
48.6926,39.44497,-8.467056,-12.3817,43.50081
46.8439,36.91566,-8.851455,-12.11019,43.70967
44.6563,34.09655,-9.195924,-11.85055,43.94756
42.66953,31.69238,-9.55526,-11.56275,44.15548
40.27819,28.93366,-9.825011,-11.33441,44.39887
37.88306,26.32634,-10.14753,-11.04653,44.6349
35.75322,24.11441,-10.40411,-10.80508,44.83961
33.30863,21.69473,-10.66086,-10.55225,45.06892
30.85627,19.36784,-10.88135,-10.32462,45.29429
28.51082,17.23431,-11.09589,-10.09333,45.50567
25.86697,14.92705,-11.30161,-9.862801,45.73961
23.53235,12.97572,-11.50929,-9.619737,45.94246
19.92367,12.28311,-14.73119,-2.827343,46.18742
16.54645,11.66112,-14.75187,-2.716866,46.41636
13.62948,10.13887,-13.29808,-6.939741,46.63571
10.39141,9.640195,-14.82507,-2.283118,46.85413
7.163939,9.438909,-14.97113,-0.9336967,47.06971
3.710112,9.325368,-14.9918,-0.4928386,47.30009
0.1714997,8.998705,-14.93641,-1.378838,47.537
-2.585874,8.466148,-14.72787,-2.844526,47.72422
-6.101693,7.612025,-14.57616,-3.541092,47.96543
-9.446423,6.958451,-14.72155,-2.876652,48.19263
-12.71592,5.518096,-13.7269,-6.047285,48.43081
-15.53449,3.778681,-12.76488,-7.877569,48.65162
-18.16144,1.712744,-11.79075,-9.272716,48.87441
-19.92048,-1.171363,-7.810498,-12.80597,49.09963
-20.6543,-4.857441,-2.928711,-14.71131,49.35019
-20.20761,-7.926006,2.160817,-14.84363,49.55692
-18.80021,-11.25607,5.839429,-13.81675,49.79793
-17.97606,-14.66657,3.523329,-14.58018,50.03185
-17.40708,-11.6093,2.415199,12.97758,50.26743
-14.2455,-12.72474,14.14556,-4.99069,50.49093
-11.07319,-14.08986,13.77832,-5.929104,50.72117
-8.360944,-16.31377,11.59942,-9.511012,50.95499
-5.883477,-17.90504,12.62079,-8.106289,51.15129
-3.032273,-19.57257,12.94805,-7.572655,51.3715
0.2926846,-21.30118,13.30897,-6.919218,51.62133
3.777328,-21.51032,14.97309,-0.8986362,51.85405
7.30711,-21.2039,14.94365,1.297271,52.09026
10.48126,-20.55522,14.69622,3.003338,52.30624
13.81893,-19.56279,14.37786,4.27515,52.53838
16.76421,-17.94277,13.14303,7.229186,52.76248
19.30915,-16.15237,12.26836,8.630979,52.96992
21.71239,-13.86655,10.86869,10.33768,53.19103
23.92128,-10.97394,9.103678,11.92153,53.43367
25.48086,-8.022861,7.00864,13.26191,53.65619
26.63164,-4.868598,5.141084,14.09167,53.88003
27.6521,-1.560433,4.421401,14.33343,54.11083
28.35544,2.001323,2.905931,14.71588,54.35287
28.62955,5.180004,1.288739,14.94444,54.56557
29.65282,8.768055,4.113809,14.42484,54.81431
30.30904,12.27921,2.755711,14.74476,55.05244
