alpha,t
0.120606060606061,0
0.118989898989899,0.02
0.116969696969697,0.3533334
0.17979797979798,0.5792676
0.132929292929293,0.7631993
0.100606060606061,0.9694647
0.0765656565656566,1.185051
0.0660606060606061,1.388895
0.0555555555555556,1.62651
0.0533333333333333,1.847685
0.0511111111111111,2.044583
0.0464646464646465,2.26451
0.044040404040404,2.491442
0.0436363636363636,2.780149
0.0383838383838384,3.032836
0.0345454545454545,3.229384
0.0329292929292929,3.413547
0.0343434343434343,3.645048
0.036969696969697,3.866954
0.0412121212121212,4.077856
0.0404040404040404,4.265494
0.0375757575757576,4.490308
0.0365656565656566,4.695921
0.0319191919191919,4.92639
0.0282828282828283,5.123183
0.0260606060606061,5.343251
0.0258585858585859,5.577944
0.024040404040404,5.816417
0.022020202020202,6.032686
0.0208080808080808,6.282345
0.0214141414141414,6.51453
0.02,6.711432
0.0181818181818182,6.928058
0.018989898989899,7.166583
0.0206060606060606,7.387726
0.0197979797979798,7.604198
0.0193939393939394,7.823822
0.0181818181818182,8.058733
0.0218181818181818,8.287779
0.0204040404040404,8.511012
0.0208080808080808,8.74264
0.0175757575757576,8.971045
0.0177777777777778,9.203433
0.0171717171717172,9.450836
0.0161616161616162,9.69567
0.015959595959596,9.931814
0.0153535353535354,10.18224
0.0175757575757576,10.44381
0.0173737373737374,10.67135
0.0187878787878788,10.90734
0.0177777777777778,11.16197
0.0177777777777778,11.42532
0.015959595959596,11.66375
0.0165656565656566,11.89827
0.0153535353535354,12.14359
0.015959595959596,12.36184
0.014949494949495,12.6315
0.0163636363636364,12.92157
0.0175757575757576,13.17076
0.0153535353535354,13.4282
0.0161616161616162,13.6818
0.0155555555555556,13.98192
0.0163636363636364,14.2081
0.015959595959596,14.47411
0.0165656565656566,14.75148
0.0161616161616162,15.03477
0.0157575757575758,15.25594
0.0153535353535354,15.51556
0.016969696969697,15.72768
0.0177777777777778,15.93522
0.0171717171717172,16.15825
0.0163636363636364,16.37371
0.0163636363636364,16.59515
0.014949494949495,16.82433
0.015959595959596,17.03196
0.0161616161616162,17.27366
0.0153535353535354,17.47006
0.014949494949495,17.69048
0.0155555555555556,17.92272
0.0151515151515152,18.19724
0.0157575757575758,18.48828
0.0163636363636364,18.81497
0.0165656565656566,19.01345
0.0185858585858586,19.23506
0.018989898989899,19.48465
0.0202020202020202,19.68863
0.016969696969697,19.93519
0.0171717171717172,20.15328
0.0167676767676768,20.37164
0.016969696969697,20.60075
0.0165656565656566,20.82683
0.0157575757575758,21.04865
0.0161616161616162,21.28548
0.021010101010101,21.49756
0.0250505050505051,21.73282
0.0242424242424242,21.97357
0.0212121212121212,22.18216
0.018989898989899,22.41545
0.0193939393939394,22.62069
0.018989898989899,22.84817
0.0191919191919192,23.07713
0.0212121212121212,23.31301
0.0214141414141414,23.55409
0.0236363636363636,23.76635
0.0226262626262626,23.98127
0.0232323232323232,24.19928
0.0202020202020202,24.46356
0.0216161616161616,24.65246
0.0193939393939394,24.90069
0.0191919191919192,25.10543
0.017979797979798,25.36644
0.0187878787878788,25.58414
0.0204040404040404,25.78249
0.0187878787878788,26.01587
0.0183838383838384,26.27335
0.0202020202020202,26.48241
0.023030303030303,26.68457
0.0260606060606061,26.90991
0.0268686868686869,27.13359
0.0248484848484848,27.34323
0.0262626262626263,27.58482
0.0262626262626263,27.80963
0.0250505050505051,28.05124
0.0238383838383838,28.27534
0.0216161616161616,28.51383
0.0216161616161616,28.75853
0.0214141414141414,28.99798
0.0224242424242424,29.22971
0.02,29.4211
0.02,29.65782
0.0181818181818182,29.91424
0.0181818181818182,30.15137
0.0171717171717172,30.37415
0.0167676767676768,30.59964
0.014949494949495,30.82796
0.0147474747474747,31.07122
0.018989898989899,31.29104
0.0193939393939394,31.4934
0.0185858585858586,31.7462
0.02,31.94042
0.0218181818181818,32.15749
0.0232323232323232,32.36509
0.0204040404040404,32.58301
0.0191919191919192,32.81305
0.0206060606060606,33.03703
0.0208080808080808,33.27543
0.0202020202020202,33.4759
0.02,33.71252
0.0202020202020202,33.93753
0.0216161616161616,34.17702
0.0195959595959596,34.44306
0.018989898989899,34.64368
0.0206060606060606,34.85649
0.0193939393939394,35.10567
0.0185858585858586,35.30406
0.0181818181818182,35.51392
0.0171717171717172,35.74328
0.0173737373737374,36.02324
0.0183838383838384,36.2258
0.0173737373737374,36.48001
0.0177777777777778,36.65906
0.0175757575757576,36.88633
0.017979797979798,37.14959
0.0181818181818182,37.35622
0.0167676767676768,37.58272
0.0163636363636364,37.82454
0.0167676767676768,38.03018
0.016969696969697,38.27017
0.0183838383838384,38.50805
0.0173737373737374,38.73991
0.0167676767676768,38.94451
0.0175757575757576,39.19835
0.0183838383838384,39.4201
0.0185858585858586,39.67016
0.0167676767676768,39.90075
0.0173737373737374,40.10661
0.0183838383838384,40.33506
0.0187878787878788,40.53783
0.0185858585858586,40.76011
0.0187878787878788,40.99185
0.0183838383838384,41.24064
0.0204040404040404,41.41711
0.0208080808080808,41.64833
0.0195959595959596,41.89472
0.0187878787878788,42.11501
0.0183838383838384,42.34892
0.021010101010101,42.5739
0.021010101010101,42.80643
0.0208080808080808,43.02415
0.021010101010101,43.25452
0.0212121212121212,43.50081
0.0206060606060606,43.70967
0.02,43.94756
0.021010101010101,44.15548
