alpha,t
0.111919191919192,0
0.114343434343434,0.02
0.116969696969697,0.3533334
0.184444444444444,0.6624978
0.128282828282828,0.8536257
0.112121212121212,1.093331
0.104444444444444,1.32827
0.0993939393939394,1.590652
0.0995959595959596,1.84021
0.104848484848485,2.0601
0.110909090909091,2.318544
0.116767676767677,2.580522
0.118585858585859,2.836515
0.123232323232323,3.150568
0.120808080808081,3.424272
0.122424242424242,3.61385
0.118989898989899,3.816548
0.118989898989899,4.055193
0.124242424242424,4.294068
0.126868686868687,4.517154
0.127272727272727,4.739594
0.131919191919192,4.975955
0.133737373737374,5.200157
0.132323232323232,5.40594
0.128080808080808,5.643405
0.126868686868687,5.89339
0.128282828282828,6.113339
0.13010101010101,6.335796
0.127676767676768,6.596941
0.122828282828283,6.809718
0.118787878787879,7.067636
0.118585858585859,7.309268
0.114545454545455,7.52709
0.111919191919192,7.777484
0.111313131313131,8.007716
0.109494949494949,8.245756
0.10989898989899,8.474371
0.108080808080808,8.697983
0.106868686868687,8.942544
0.110707070707071,9.168558
0.108080808080808,9.426435
0.110707070707071,9.638292
0.112525252525253,9.91894
0.117777777777778,10.12637
0.118181818181818,10.3594
0.121818181818182,10.59493
0.126666666666667,10.82004
0.125252525252525,11.06008
0.129090909090909,11.27265
0.132323232323232,11.4968
0.132727272727273,11.76323
0.136565656565657,12.0079
0.14,12.22441
0.146868686868687,12.44599
0.15010101010101,12.69661
0.150707070707071,12.93424
0.153535353535354,13.12993
0.150707070707071,13.35687
0.152727272727273,13.59617
0.151515151515152,13.84602
0.14969696969697,14.055
0.151313131313131,14.29804
0.151111111111111,14.52307
0.149494949494949,14.7579
0.15010101010101,14.99515
0.151717171717172,15.221
0.152121212121212,15.48537
0.153333333333333,15.71098
0.151717171717172,15.96722
0.148282828282828,16.20547
0.147474747474747,16.42486
0.147878787878788,16.66968
0.146262626262626,16.89333
0.148686868686869,17.11927
0.144242424242424,17.35564
0.139191919191919,17.60545
0.14,17.83245
0.139191919191919,18.05149
0.140808080808081,18.28948
0.140606060606061,18.54497
0.14040404040404,18.80152
0.144848484848485,19.02158
0.144848484848485,19.26896
0.149292929292929,19.52197
0.148686868686869,19.77775
0.148686868686869,19.97447
0.15030303030303,20.20546
0.153737373737374,20.47195
0.14989898989899,20.69573
0.144444444444444,20.9472
0.145252525252525,21.16696
0.146868686868687,21.41545
0.147474747474747,21.66004
0.152121212121212,21.87199
0.150909090909091,22.12759
0.155555555555556,22.36713
0.156767676767677,22.58624
0.156767676767677,22.81526
0.153737373737374,23.05433
0.147070707070707,23.27903
0.146868686868687,23.5142
0.150707070707071,23.7619
0.149494949494949,23.99667
0.147070707070707,24.22808
0.147070707070707,24.45926
0.146464646464646,24.69171
0.149494949494949,24.92571
0.148282828282828,25.15583
0.147272727272727,25.416
0.149494949494949,25.64523
0.147676767676768,25.86234
0.144646464646465,26.09789
0.143232323232323,26.32748
0.13959595959596,26.56981
0.141414141414141,26.79211
0.13979797979798,27.01929
0.137171717171717,27.25571
0.134545454545455,27.50558
0.135757575757576,27.75579
0.135151515151515,27.99801
0.132727272727273,28.20819
0.128484848484848,28.46243
0.127474747474747,28.70202
0.126666666666667,28.8999
0.123838383838384,29.12975
0.12020202020202,29.39395
0.116767676767677,29.6187
0.112525252525253,29.83751
0.109494949494949,30.09826
0.108282828282828,30.33342
0.105050505050505,30.5546
0.104646464646465,30.78714
0.103030303030303,31.03909
0.104040404040404,31.22378
0.105252525252525,31.45632
0.105858585858586,31.73075
0.107070707070707,31.9595
0.105656565656566,32.18856
0.106262626262626,32.45013
0.108888888888889,32.68908
0.108888888888889,32.90843
0.10969696969697,33.1256
0.108282828282828,33.37197
0.111515151515152,33.58599
0.111111111111111,33.80808
0.112323232323232,34.0389
0.111313131313131,34.26187
0.112121212121212,34.51863
0.111515151515152,34.73477
0.111717171717172,34.97234
0.110909090909091,35.19855
0.109090909090909,35.44238
0.111717171717172,35.68554
0.113131313131313,35.9234
0.112525252525253,36.1481
0.111717171717172,36.38761
0.10989898989899,36.62113
0.109090909090909,36.84796
0.108686868686869,37.10411
0.109090909090909,37.33921
0.108686868686869,37.54762
0.11010101010101,37.78832
0.111111111111111,38.01006
0.115555555555556,38.25166
0.125454545454545,38.49296
0.120808080808081,38.69736
0.114343434343434,38.93961
0.113131313131313,39.18279
0.115353535353535,39.40901
0.117373737373737,39.66161
0.116969696969697,39.90325
0.125656565656566,40.14795
0.130707070707071,40.35954
0.13030303030303,40.62148
0.131111111111111,40.83966
0.130707070707071,41.05757
0.136767676767677,41.32244
0.132323232323232,41.53956
0.128080808080808,41.76022
0.124040404040404,41.99346
0.121212121212121,42.22403
0.124242424242424,42.48134
0.129090909090909,42.69673
0.127474747474747,42.94182
0.130909090909091,43.15847
0.132121212121212,43.41692
0.133131313131313,43.65165
0.136161616161616,43.87894
0.132121212121212,44.13243
0.130707070707071,44.358
0.129090909090909,44.58917
0.126060606060606,44.81691
0.126464646464646,45.05853
0.126060606060606,45.28821
0.124848484848485,45.52103
0.122424242424242,45.75063
0.124242424242424,45.98397
0.123030303030303,46.21469
0.123434343434343,46.44178
0.126666666666667,46.68485
0.126262626262626,46.91794
0.125656565656566,47.14403
0.125858585858586,47.37683
0.128080808080808,47.60863
0.126868686868687,47.8466
0.125858585858586,48.08376
0.126464646464646,48.33173
0.126060606060606,48.55769
0.128888888888889,48.79186
0.126868686868687,49.02401
0.127272727272727,49.25801
0.126464646464646,49.49137
0.126868686868687,49.74488
0.127878787878788,49.95621
0.126464646464646,50.17326
0.123636363636364,50.45118
0.127676767676768,50.63918
0.125252525252525,50.87501
0.123838383838384,51.10465
0.121212121212121,51.33459
0.120606060606061,51.59767
0.122626262626263,51.83876
0.123030303030303,52.07102
0.123030303030303,52.32014
0.124242424242424,52.56725
0.124040404040404,52.76825
0.123434343434343,53.00866
0.123232323232323,53.26072
0.122626262626263,53.51919
0.120606060606061,53.74684
0.118989898989899,53.9604
0.11959595959596,54.19857
0.121010101010101,54.43622
0.122626262626263,54.6872
0.122828282828283,54.92061
0.121818181818182,55.16288
0.12020202020202,55.37769
0.11959595959596,55.62091
0.119191919191919,55.86029
0.117373737373737,56.11528
0.117575757575758,56.36608
0.116767676767677,56.60029
0.116565656565657,56.83739
0.115959595959596,57.08311
0.116363636363636,57.30237
0.116363636363636,57.57174
0.116565656565657,57.79148
0.116161616161616,58.01889
0.117777777777778,58.26251
0.117373737373737,58.49261
0.116767676767677,58.73383
0.119191919191919,58.97449
0.119393939393939,59.21934
0.12020202020202,59.44426
0.121616161616162,59.70411
0.118787878787879,59.9679
