Boid,Speed
Boid212,716.2744
Boid213,595.8482
Boid214,457.251
Boid215,500.0003
Boid216,75.18322
Boid217,544.5399
Boid218,679.628
Boid219,422.218
Boid220,548.4624
Boid221,185.2854
Boid222,609.1827
Boid223,65.65842
Boid224,208.3008
Boid225,349.0641
Boid226,608.795
Boid227,966.0937
Boid228,956.8835
Boid229,966.8727
Boid230,826.3348
Boid231,517.9176
Boid232,638.8456
Boid233,510.3939
Boid234,247.5023
Boid235,707.8945
Boid236,591.5825
Boid237,537.6253
Boid238,616.2391
Boid239,192.6064
Boid240,511.2132
Boid241,505.3249
Boid242,279.6554
Boid243,651.4894
Boid244,780.6039
Boid245,177.4824
Boid246,687.3093
Boid247,613.4162
Boid248,323.6198
Boid249,573.2978
Boid0,380.6049
Boid1,784.4429
Boid2,783.0358
Boid3,36.96513
Boid4,329.0557
Boid5,843.3693
Boid6,257.3247
Boid7,458.9456
Boid8,247.9515
Boid9,201.9841
Boid10,335.7325
Boid11,1269.538
Boid12,381.1887
Boid13,373.0782
Boid14,442.1219
Boid15,789.3353
Boid16,442.1232
Boid17,705.3795
Boid18,668.0683
Boid19,327.7487
Boid20,815.5751
Boid21,459.7349
Boid22,785.2589
Boid23,427.8574
Boid24,109.559
Boid25,252.6228
Boid26,906.7212
Boid27,1118.233
Boid28,522.0436
Boid29,459.4369
Boid30,410.8553
Boid31,681.3282
Boid32,90.80423
Boid33,594.2156
Boid34,1189.95
Boid35,231.5954
Boid36,598.454
Boid37,1028.511
Boid38,736.8826
Boid39,699.0268
Boid40,707.1819
Boid41,603.0993
Boid42,711.451
Boid43,754.9498
Boid44,160.7032
Boid45,508.1897
Boid46,726.8348
Boid47,561.1376
Boid48,618.1636
Boid49,472.0283
Boid50,479.4471
Boid51,520.3371
Boid52,780.7477
Boid53,459.2534
Boid54,553.076
Boid55,759.4025
Boid56,1157.181
Boid57,1202.708
Boid58,639.7136
Boid59,518.0787
Boid60,390.0432
Boid61,420.1088
Boid62,535.1277
Boid63,389.4673
Boid64,224.9794
Boid65,619.0423
Boid66,43.99856
Boid67,958.2154
Boid68,868.8484
Boid69,470.7537
Boid70,26.17365
Boid71,627.5985
Boid72,1036.897
Boid73,999.0049
Boid74,111.4267
Boid75,398.1185
Boid76,792.3142
Boid77,728.0621
Boid78,736.6459
Boid79,644.4393
Boid80,446.2864
Boid81,184.7183
Boid82,410.0138
Boid83,884.6683
Boid84,355.9944
Boid85,735.746
Boid86,820.5766
Boid87,583.2727
Boid88,164.7375
Boid89,751.1089
Boid90,357.8069
Boid91,936.9552
Boid92,969.2881
Boid93,462.9702
Boid94,1158.732
Boid95,403.5323
Boid96,448.1285
Boid97,634.4696
Boid98,190.3971
Boid99,641.9222
Boid100,541.612
Boid101,831.4781
Boid102,373.1601
Boid103,212.5461
Boid104,141.1714
Boid105,651.5769
Boid106,182.244
Boid107,841.491
Boid108,920.8388
Boid109,431.816
Boid110,559.1961
Boid111,338.958
Boid112,445.3161
Boid113,57.98376
Boid114,698.9053
Boid115,871.3067
Boid116,875.4848
Boid117,799.2003
Boid118,436.4533
Boid119,729.1728
Boid120,178.0191
Boid121,565.5101
Boid122,855.5913
Boid123,281.2393
Boid124,653.2324
Boid125,233.2768
Boid126,255.4694
Boid127,578.1841
Boid128,680.3466
Boid129,264.0937
Boid130,473.7409
Boid131,623.9622
Boid132,490.1812
Boid133,354.4753
Boid134,591.673
Boid135,539.047
Boid136,350.0993
Boid137,578.6758
Boid138,73.67486
Boid139,238.0718
Boid140,746.8539
Boid141,230.5641
Boid142,508.4312
Boid143,316.6659
Boid144,803.3914
Boid145,451.0624
Boid146,890.9305
Boid147,497.3672
Boid148,53.29685
Boid149,711.6584
Boid150,864.8399
Boid151,911.039
Boid152,426.6338
Boid153,625.5554
Boid154,1157.408
Boid155,977.1359
Boid156,1002.157
Boid157,599.929
Boid158,1079.814
Boid159,830.5593
Boid160,727.337
Boid161,672.9791
Boid162,731.3544
Boid163,361.0993
Boid164,352.9531
Boid165,444.9147
Boid166,259.3405
Boid167,129.1667
Boid168,771.8808
Boid169,738.2064
Boid170,826.0668
Boid171,652.4396
Boid172,849.0088
Boid173,485.228
Boid174,784.7712
Boid175,590.5416
Boid176,771.6016
Boid177,400.705
Boid178,386.4567
Boid179,953.2121
Boid180,745.483
Boid181,368.5833
Boid182,301.617
Boid183,631.2665
Boid184,709.8509
Boid185,718.1119
Boid186,646.2665
Boid187,1425.473
Boid188,964.8895
Boid189,1218.538
Boid190,826.6517
Boid191,783.7877
Boid192,315.282
Boid193,536.9693
Boid194,482.5473
Boid195,991.9532
Boid196,722.8138
Boid197,590.205
Boid198,70.91685
Boid199,76.99648
Boid200,58.38138
Boid201,495.1534
Boid202,607.7483
Boid203,805.0552
Boid204,904.2465
Boid205,720.427
Boid206,425.1268
Boid207,565.8748
Boid208,560.3096
Boid209,253.948
Boid210,658.3344
Boid211,1142.759
Boid212,818.2262
Boid213,673.2361
Boid214,512.9772
Boid215,570.3757
Boid216,84.95758
Boid217,614.3716
Boid218,765.8489
Boid219,474.6379
Boid220,616.2847
Boid221,206.4003
Boid222,690.7354
Boid223,69.65688
Boid224,242.5474
Boid225,391.0544
Boid226,685.9546
Boid227,1091.407
Boid228,1083.254
Boid229,1094.624
Boid230,932.6468
Boid231,583.2365
Boid232,722.356
Boid233,574.6496
Boid234,277.7679
Boid235,804.851
Boid236,671.1851
Boid237,613.8456
Boid238,701.1628
Boid239,215.1979
Boid240,577.8055
Boid241,573.4075
Boid242,313.9722
Boid243,735.8496
Boid244,886.944
Boid245,198.9498
Boid246,781.0887
Boid247,694.4249
Boid248,372.1027
Boid249,644.9329
Boid0,390.7618
Boid1,809.303
Boid2,813.2111
Boid3,38.92905
Boid4,344.6884
Boid5,871.5799
Boid6,266.8036
Boid7,475.3006
Boid8,262.7899
Boid9,213.4887
Boid10,350.0415
Boid11,1318.396
Boid12,400.9108
Boid13,387.6083
Boid14,457.8057
Boid15,814.4958
Boid16,454.8064
Boid17,732.9263
Boid18,692.8114
Boid19,337.2932
Boid20,842.3107
Boid21,473.5698
Boid22,810.839
Boid23,439.9866
Boid24,114.2205
Boid25,262.3692
Boid26,942.3062
Boid27,1160.318
Boid28,541.9775
Boid29,477.735
Boid30,424.752
Boid31,710.4973
Boid32,88.75535
Boid33,618.4615
Boid34,1242.668
Boid35,245.0356
Boid36,619.5962
Boid37,1062.994
Boid38,766.0927
Boid39,726.7809
Boid40,732.587
Boid41,622.5976
Boid42,734.7899
Boid43,778.5568
Boid44,161.0217
Boid45,527.2021
Boid46,750.2305
Boid47,582.6998
Boid48,642.7042
Boid49,489.3144
Boid50,501.733
Boid51,541.5367
Boid52,811.5219
Boid53,475.1775
Boid54,575.6955
Boid55,792.431
Boid56,1202.095
Boid57,1246.703
Boid58,660.6211
Boid59,532.5034
Boid60,403.7666
Boid61,434.8726
Boid62,551.4177
Boid63,400.6687
Boid64,232.7359
Boid65,642.9943
Boid66,45.83077
Boid67,996.3789
Boid68,905.8342
Boid69,489.3862
Boid70,27.33642
Boid71,648.2029
Boid72,1076.909
Boid73,1037.638
Boid74,116.0939
Boid75,410.5096
Boid76,822.7459
Boid77,754.5638
Boid78,759.5934
Boid79,664.9279
Boid80,458.3085
Boid81,194.4087
Boid82,431.7892
Boid83,920.484
Boid84,366.8499
Boid85,760.1122
Boid86,846.8286
Boid87,606.5632
Boid88,165.5184
Boid89,775.9734
Boid90,370.171
Boid91,970.0635
Boid92,1008.438
Boid93,476.8798
Boid94,1199.64
Boid95,417.0829
Boid96,464.6082
Boid97,653.3341
Boid98,197.7639
Boid99,665.286
Boid100,562.9333
Boid101,861.6121
Boid102,385.8531
Boid103,218.3669
Boid104,143.762
Boid105,674.2535
Boid106,183.8641
Boid107,877.5761
Boid108,953.408
Boid109,444.654
Boid110,581.6467
Boid111,351.1653
Boid112,464.2137
Boid113,60.30062
Boid114,720.8746
Boid115,902.707
Boid116,911.9682
Boid117,829.8069
Boid118,451.9839
Boid119,758.048
Boid120,189.8215
Boid121,582.6925
Boid122,884.0114
Boid123,293.7305
Boid124,679.122
Boid125,240.2755
Boid126,262.2727
Boid127,599.4285
Boid128,701.715
Boid129,273.1246
Boid130,487.7705
Boid131,653.0519
Boid132,514.1124
Boid133,365.4135
Boid134,611.4532
Boid135,555.8946
Boid136,365.0078
Boid137,601.9147
Boid138,78.85059
Boid139,241.4417
Boid140,778.0516
Boid141,239.2627
Boid142,528.5231
Boid143,323.7867
Boid144,829.7702
Boid145,463.649
Boid146,928.2056
Boid147,522.5398
Boid148,54.64058
Boid149,735.7708
Boid150,893.1636
Boid151,943.2912
Boid152,439.3248
Boid153,654.3559
Boid154,1201.617
Boid155,1014.892
Boid156,1046.722
Boid157,623.6725
Boid158,1120.284
Boid159,859.3164
Boid160,751.4243
Boid161,694.1809
Boid162,754.7739
Boid163,374.7814
Boid164,371.1629
Boid165,464.5378
Boid166,264.8074
Boid167,134.4839
Boid168,797.3544
Boid169,763.3249
Boid170,859.8342
Boid171,678.5222
Boid172,876.7381
Boid173,500.2749
Boid174,815.1153
Boid175,609.7097
Boid176,796.6497
Boid177,413.5361
Boid178,404.3389
Boid179,988.1768
Boid180,768.9601
Boid181,381.6867
Boid182,311.0202
Boid183,651.6432
Boid184,733.0502
Boid185,740.7316
Boid186,674.622
Boid187,1483.342
Boid188,999.8348
Boid189,1266.642
Boid190,859.2648
Boid191,819.7258
Boid192,333.7501
Boid193,552.589
Boid194,500.6625
Boid195,1025.943
Boid196,745.2077
Boid197,610.8207
Boid198,76.10886
Boid199,79.85942
Boid200,58.68048
Boid201,512.2781
Boid202,627.8801
Boid203,830.5947
Boid204,937.1753
Boid205,752.0511
Boid206,437.953
Boid207,587.65
Boid208,581.9343
Boid209,267.9058
Boid210,682.8436
Boid211,1186.451
Boid212,855.2414
Boid213,696.5379
Boid214,527.4507
Boid215,595.0057
Boid216,88.28114
Boid217,635.3639
Boid218,790.5859
Boid219,488.8193
Boid220,634.4987
Boid221,210.9586
Boid222,717.6959
Boid223,68.47356
Boid224,257.9289
Boid225,402.0444
Boid226,707.6267
Boid227,1129.31
Boid228,1123.04
Boid229,1134.5
Boid230,964.1364
Boid231,601.9048
Boid232,748.6608
Boid233,592.7614
Boid234,285.5104
Boid235,837.541
Boid236,697.6651
Boid237,641.6584
Boid238,729.9445
Boid239,220.3936
Boid240,598.1513
Boid241,595.5084
Boid242,322.763
Boid243,761.4675
Boid244,922.942
Boid245,204.4728
Boid246,812.363
Boid247,719.67
Boid248,391.1934
Boid249,664.5462
Boid0,271.9523
Boid1,564.9461
Boid2,572.2513
Boid3,27.16393
Boid4,245.3152
Boid5,609.8524
Boid6,187.1543
Boid7,333.5951
Boid8,189.1589
Boid9,153.5295
Boid10,247.2314
Boid11,927.0855
Boid12,286.0435
Boid13,273.0479
Boid14,321.1116
Boid15,568.7931
Boid16,316.6027
Boid17,515.3281
Boid18,487.4168
Boid19,235.1113
Boid20,588.434
Boid21,330.3603
Boid22,566.5642
Boid23,306.1319
Boid24,79.90205
Boid25,183.7554
Boid26,663.0582
Boid27,816.0607
Boid28,380.0141
Boid29,337.2227
Boid30,297.9306
Boid31,501.8741
Boid32,57.50817
Boid33,435.5314
Boid34,880.087
Boid35,176.26
Boid36,434.7921
Boid37,743.7097
Boid38,538.7786
Boid39,512.8272
Boid40,514.2382
Boid41,434.6644
Boid42,513.9138
Boid43,543.2465
Boid44,108.4022
Boid45,371.3158
Boid46,524.6707
Boid47,410.2974
Boid48,451.749
Boid49,343.5072
Boid50,355.8607
Boid51,381.4215
Boid52,572.3934
Boid53,333.019
Boid54,406.3028
Boid55,560.9147
Boid56,845.4702
Boid57,875.6789
Boid58,461.4771
Boid59,370.0888
Boid60,283.3586
Boid61,304.2966
Boid62,384.543
Boid63,278.9476
Boid64,162.2695
Boid65,452.52
Boid66,33.26934
Boid67,701.7288
Boid68,639.9797
Boid69,345.5102
Boid70,18.44266
Boid71,453.145
Boid72,757.4257
Boid73,731.095
Boid74,82.7654
Boid75,286.4935
Boid76,578.5004
Boid77,529.3613
Boid78,529.9474
Boid79,464.3165
Boid80,318.0855
Boid81,138.5664
Boid82,308.8336
Boid83,649.8696
Boid84,255.6334
Boid85,531.5437
Boid86,591.4695
Boid87,426.4453
Boid88,111.7998
Boid89,542.8272
Boid90,259.5994
Boid91,679.6874
Boid92,710.6354
Boid93,331.7959
Boid94,840.743
Boid95,291.2806
Boid96,326.9142
Boid97,455.0501
Boid98,139.2523
Boid99,466.6856
Boid100,397.2963
Boid101,604.6944
Boid102,269.5297
Boid103,151.9335
Boid104,98.87457
Boid105,472.217
Boid106,124.8409
Boid107,620.6565
Boid108,668.7758
Boid109,309.7521
Boid110,409.9509
Boid111,246.9535
Boid112,328.7644
Boid113,43.42068
Boid114,503.2026
Boid115,632.655
Boid116,644.1654
Boid117,584.5281
Boid118,317.1816
Boid119,533.1025
Boid120,137.6095
Boid121,406.2234
Boid122,618.3231
Boid123,207.1007
Boid124,479.3952
Boid125,166.9553
Boid126,181.6012
Boid127,421.6285
Boid128,489.7355
Boid129,192.0333
Boid130,339.5356
Boid131,463.4355
Boid132,365.5868
Boid133,255.2805
Boid134,427.8856
Boid135,387.6713
Boid136,257.6184
Boid137,425.173
Boid138,57.97013
Boid139,165.062
Boid140,548.7859
Boid141,168.761
Boid142,371.3251
Boid143,223.6477
Boid144,580.0009
Boid145,322.0895
Boid146,654.9514
Boid147,372.6914
Boid148,38.37473
Boid149,514.8102
Boid150,624.2626
Boid151,661.0837
Boid152,305.7678
Boid153,464.0817
Boid154,845.7079
Boid155,713.4026
Boid156,741.5649
Boid157,440.2877
Boid158,787.3533
Boid159,602.2203
Boid160,525.1949
Boid161,484.6002
Boid162,527.3914
Boid163,263.0009
Boid164,265.0368
Boid165,328.8795
Boid166,182.3853
Boid167,95.41324
Boid168,557.2737
Boid169,533.4635
Boid170,605.4003
Boid171,479.088
Boid172,613.1286
Boid173,349.1945
Boid174,572.7294
Boid175,426.1128
Boid176,556.6686
Boid177,289.4912
Boid178,286.7783
Boid179,694.2443
Boid180,536.7459
Boid181,266.9366
Boid182,217.71
Boid183,455.3175
Boid184,512.1642
Boid185,516.6859
Boid186,476.8406
Boid187,1046.845
Boid188,701.3361
Boid189,891.8078
Boid190,605.8218
Boid191,581.7379
Boid192,240.1006
Boid193,384.8297
Boid194,351.9733
Boid195,718.5068
Boid196,519.8038
Boid197,427.8327
Boid198,55.21469
Boid199,57.4455
Boid200,39.73904
Boid201,358.9082
Boid202,439.3436
Boid203,579.8669
Boid204,657.6163
Boid205,532.3217
Boid206,305.2216
Boid207,412.6009
Boid208,410.2121
Boid209,191.8221
Boid210,480.2155
Boid211,833.7927
Boid212,606.1938
Boid213,487.7271
Boid214,366.9085
Boid215,420.1631
Boid216,61.80666
Boid217,445.5686
Boid218,552.2056
Boid219,340.3375
Boid220,441.8498
Boid221,145.5198
Boid222,505.7136
Boid223,45.87952
Boid224,186.5829
Boid225,279.0573
Boid226,493.7515
Boid227,791.0087
Boid228,788.7587
Boid229,795.9842
Boid230,674.5531
Boid231,420.655
Boid232,526.3992
Boid233,413.4036
Boid234,197.9496
Boid235,589.9352
Boid236,492.3541
Boid237,454.8017
Boid238,515.7504
Boid239,152.3649
Boid240,419.7453
Boid241,418.1378
Boid242,224.2769
Boid243,533.6117
Boid244,650.3334
Boid245,142.4413
Boid246,571.6901
Boid247,504.8137
Boid248,278.8647
Boid249,463.1329
Boid0,317.6039
Boid1,664.7052
Boid2,678.9923
Boid3,33.10942
Boid4,294.1849
Boid5,719.0914
Boid6,221.9391
Boid7,394.9337
Boid8,230.1944
Boid9,186.0276
Boid10,295.3191
Boid11,1100.033
Boid12,344.8862
Boid13,324.37
Boid14,379.4458
Boid15,669.4172
Boid16,371.0038
Boid17,612.3124
Boid18,577.0879
Boid19,275.6407
Boid20,692.751
Boid21,388.0191
Boid22,667.3032
Boid23,358.458
Boid24,95.76543
Boid25,218.4704
Boid26,787.6255
Boid27,966.9477
Boid28,449.9103
Boid29,401.5102
Boid30,352.0351
Boid31,599.2863
Boid32,61.80939
Boid33,518.3525
Boid34,1051.79
Boid35,214.0592
Boid36,513.5132
Boid37,877.1281
Boid38,640.71
Boid39,609.2908
Boid40,608.6385
Boid41,512.0188
Boid42,605.5175
Boid43,638.8364
Boid44,122.3547
Boid45,439.634
Boid46,618.5957
Boid47,486.3601
Boid48,536.4696
Boid49,407.6472
Boid50,426.1444
Boid51,454.4977
Boid52,679.7703
Boid53,393.3681
Boid54,483.1994
Boid55,669.335
Boid56,1003.692
Boid57,1036.424
Boid58,543.5757
Boid59,433.3886
Boid60,334.4983
Boid61,359.5302
Boid62,451.5423
Boid63,326.7822
Boid64,192.055
Boid65,537.1437
Boid66,39.09476
Boid67,833.6641
Boid68,763.5724
Boid69,410.2107
Boid70,22.43049
Boid71,533.6929
Boid72,898.7897
Boid73,867.3099
Boid74,98.12367
Boid75,337.6737
Boid76,686.7639
Boid77,626.5633
Boid78,623.0851
Boid79,546.4126
Boid80,372.0558
Boid81,166.661
Boid82,372.6968
Boid83,772.7919
Boid84,300.6363
Boid85,627.413
Boid86,696.5755
Boid87,506.3288
Boid88,126.7201
Boid89,639.756
Boid90,306.8276
Boid91,803.5658
Boid92,845.1376
Boid93,389.0224
Boid94,993.9732
Boid95,343.8824
Boid96,386.7824
Boid97,534.0649
Boid98,165.7009
Boid99,552.4232
Boid100,471.5303
Boid101,715.6525
Boid102,318.4201
Boid103,177.7798
Boid104,114.2919
Boid105,557.7175
Boid106,142.1903
Boid107,740.2919
Boid108,790.2935
Boid109,363.6059
Boid110,487.541
Boid111,292.1463
Boid112,391.4183
Boid113,51.47369
Boid114,592.3434
Boid115,748.4176
Boid116,767.5977
Boid117,693.1214
Boid118,374.8148
Boid119,633.9468
Boid120,168.8348
Boid121,477.0802
Boid122,729.579
Boid123,246.6727
Boid124,569.4026
Boid125,196.393
Boid126,212.3314
Boid127,498.8855
Boid128,575.7856
Boid129,226.5588
Boid130,398.3766
Boid131,555.043
Boid132,438.9735
Boid133,299.808
Boid134,504.16
Boid135,455.882
Boid136,307.433
Boid137,505.1707
Boid138,71.03194
Boid139,189.7011
Boid140,654.8662
Boid141,200.105
Boid142,441.6641
Boid143,259.8785
Boid144,683.5375
Boid145,377.2217
Boid146,780.7269
Boid147,448.5453
Boid148,46.21722
Boid149,606.7471
Boid150,735.5687
Boid151,782.0125
Boid152,358.9901
Boid153,555.9991
Boid154,1002.803
Boid155,847.2657
Boid156,886.4332
Boid157,522.7506
Boid158,933.051
Boid159,710.938
Boid160,619.1273
Boid161,569.9262
Boid162,621.0953
Boid163,311.8969
Boid164,318.7849
Boid165,392.9121
Boid166,211.7114
Boid167,113.2582
Boid168,656.6713
Boid169,628.2137
Boid170,720.5665
Boid171,568.8017
Boid172,722.5918
Boid173,410.5295
Boid174,679.8802
Boid175,501.4395
Boid176,655.5824
Boid177,340.8473
Boid178,343.9595
Boid179,821.6167
Boid180,631.42
Boid181,316.112
Boid182,255.9307
Boid183,535.9814
Boid184,603.3136
Boid185,607.3011
Boid186,569.0665
Boid187,1245.192
Boid188,830.7249
Boid189,1060.245
Boid190,719.6512
Boid191,696.4711
Boid192,291.6313
Boid193,451.4857
Boid194,417.1684
Boid195,848.0557
Boid196,611.0295
Boid197,505.9468
Boid198,68.97564
Boid199,68.65374
Boid200,48.36635
Boid201,425.2993
Boid202,517.7526
Boid203,682.3417
Boid204,778.5251
Boid205,635.5546
Boid206,358.1298
Boid207,490.0183
Boid208,486.5256
Boid209,232.5107
Boid210,568.4314
Boid211,989.4906
Boid212,725.2165
Boid213,575.7612
Boid214,429.9922
Boid215,501.4783
Boid216,74.63017
Boid217,526.2369
Boid218,650.3645
Boid219,399.6135
Boid220,518.4496
Boid221,170.4637
Boid222,600.4724
Boid223,51.78188
Boid224,227.9137
Boid225,326.1353
Boid226,580.6347
Boid227,934.3544
Boid228,933.6752
Boid229,941.6437
Boid230,795.8352
Boid231,495.4679
Boid232,624.0021
Boid233,485.9963
Boid234,231.9146
Boid235,702.3671
Boid236,585.2551
Boid237,543.5179
Boid238,614.3524
Boid239,178.3856
Boid240,495.8311
Boid241,496.4727
Boid242,262.0594
Boid243,629.7211
Boid244,772.8909
Boid245,166.4986
Boid246,680.0426
Boid247,597.5466
Boid248,335.9295
Boid249,543.8591
Boid0,249.1081
Boid1,523.6437
Boid2,539.6824
Boid3,26.34243
Boid4,236.6456
Boid5,568.0649
Boid6,176.0977
Boid7,313.4668
Boid8,187.2806
Boid9,150.1375
Boid10,236.0372
Boid11,873.753
Boid12,278.3009
Boid13,259.1152
Boid14,300.5062
Boid15,527.6099
Boid16,291.2853
Boid17,486.6123
Boid18,458.4574
Boid19,216.7266
Boid20,546.2025
Boid21,305.0712
Boid22,526.2281
Boid23,281.0856
Boid24,75.97517
Boid25,172.9262
Boid26,626.2664
Boid27,767.8597
Boid28,356.1685
Boid29,320.1706
Boid30,279.0635
Boid31,478.916
Boid32,43.86866
Boid33,412.4802
Boid34,842.1441
Boid35,174.1442
Boid36,406.5179
Boid37,692.8356
Boid38,509.3694
Boid39,485.7848
Boid40,482.8986
Boid41,403.5862
Boid42,478.0734
Boid43,503.0265
Boid44,92.08215
Boid45,349.4867
Boid46,488.6201
Boid47,386.5805
Boid48,425.6474
Boid49,324.1753
Boid50,341.5919
Boid51,362.2073
Boid52,541.6696
Boid53,311.5303
Boid54,385.2097
Boid55,535.3134
Boid56,797.4424
Boid57,822.0558
Boid58,428.3539
Boid59,339.7673
Boid60,264.8498
Boid61,283.9313
Boid62,355.1724
Boid63,256.4523
Boid64,151.4295
Boid65,427.0779
Boid66,31.77735
Boid67,663.084
Boid68,609.83
Boid69,326.4087
Boid70,17.38433
Boid71,421.1991
Boid72,714.059
Boid73,690.0983
Boid74,78.67486
Boid75,265.9035
Boid76,545.7699
Boid77,496.4211
Boid78,490.5383
Boid79,430.6763
Boid80,291.2085
Boid81,133.9733
Boid82,300.7722
Boid83,616.5219
Boid84,236.3469
Boid85,496.0164
Boid86,549.6227
Boid87,402.5049
Boid88,96.14591
Boid89,505.1622
Boid90,243.0825
Boid91,635.873
Boid92,672.8412
Boid93,305.7417
Boid94,786.9788
Boid95,271.3017
Boid96,307.228
Boid97,419.6539
Boid98,132.2346
Boid99,437.6963
Boid100,375.7614
Boid101,567.3032
Boid102,251.3116
Boid103,139.5525
Boid104,88.4567
Boid105,440.8299
Boid106,108.1416
Boid107,591.6933
Boid108,625.8235
Boid109,285.8435
Boid110,388.3363
Boid111,232.139
Boid112,313.0291
Boid113,41.82043
Boid114,466.9019
Boid115,592.517
Boid116,612.4069
Boid117,551.3758
Boid118,296.8961
Boid119,503.9833
Boid120,138.6482
Boid121,375.3651
Boid122,577.3143
Boid123,195.4934
Boid124,454.0316
Boid125,154.0997
Boid126,165.7487
Boid127,396.2138
Boid128,453.2378
Boid129,180.2632
Boid130,312.7932
Boid131,444.9376
Boid132,352.7365
Boid133,236.289
Boid134,397.9323
Boid135,358.7274
Boid136,245.382
Boid137,402.9902
Boid138,58.87852
Boid139,145.924
Boid140,522.7581
Boid141,159.5816
Boid142,350.8364
Boid143,202.1054
Boid144,539.4514
Boid145,295.5981
Boid146,622.745
Boid147,361.7765
Boid148,37.44463
Boid149,478.8936
Boid150,580.3886
Boid151,618.9031
Boid152,281.8642
Boid153,445.9865
Boid154,797.0938
Boid155,673.1553
Boid156,710.0596
Boid157,416.7653
Boid158,740.6185
Boid159,562.3881
Boid160,488.4886
Boid161,448.9645
Boid162,490.1155
Boid163,247.8691
Boid164,257.4066
Boid165,314.6449
Boid166,164.2495
Boid167,90.57686
Boid168,518.0336
Boid169,495.3237
Boid170,573.7363
Boid171,453.4546
Boid172,570.2317
Boid173,323.3688
Boid174,539.603
Boid175,395.2028
Boid176,516.8804
Boid177,269.4825
Boid178,276.198
Boid179,651.6652
Boid180,497.4105
Boid181,249.9481
Boid182,202.2498
Boid183,422.5502
Boid184,475.7568
Boid185,477.9353
Boid186,454.3988
Boid187,992.9062
Boid188,658.5012
Boid189,843.3635
Boid190,573.5078
Boid191,558.7695
Boid192,237.3042
Boid193,354.8994
Boid194,331.2957
Boid195,670.5081
Boid196,480.9412
Boid197,400.5492
Boid198,57.35129
Boid199,56.67246
Boid200,39.21069
Boid201,337.0788
Boid202,408.9656
Boid203,537.6542
Boid204,617.1537
Boid205,508.1941
Boid206,281.3258
Boid207,388.8655
Boid208,387.2793
Boid209,188.4983
Boid210,451.2028
Boid211,785.8282
Boid212,581.041
Boid213,455.0783
Boid214,337.5794
Boid215,400.3932
Boid216,59.77177
Boid217,417.9837
Boid218,512.8176
Boid219,313.9535
Boid220,407.2928
Boid221,133.3625
Boid222,478.4072
Boid223,40.18467
Boid224,186.5511
Boid225,255.0873
Boid226,457.1111
Boid227,738.9663
Boid228,740.4688
Boid229,745.8109
Boid230,628.6695
Boid231,391.1562
Boid232,495.6834
Boid233,382.2967
Boid234,181.4045
Boid235,559.3156
Boid236,466.1481
Boid237,433.5862
Boid238,491.1528
Boid239,139.5926
Boid240,392.8858
Boid241,393.9366
Boid242,204.9237
Boid243,497.0056
Boid244,614.7419
Boid245,130.8202
Boid246,540.9756
Boid247,473.3994
Boid248,270.7166
Boid249,427.6183
Boid0,294.1615
Boid1,623.2631
Boid2,648.0975
Boid3,32.55113
Boid4,287.2133
Boid5,677.8636
Boid6,211.7847
Boid7,375.9694
Boid8,230.0013
Boid9,183.9841
Boid10,284.9721
Boid11,1049.214
Boid12,339.6141
Boid13,313.0783
Boid14,359.3995
Boid15,628.1916
Boid16,345.1442
Boid17,585.3967
Boid18,549.4028
Boid19,256.9772
Boid20,650.7977
Boid21,362.3364
Boid22,626.9315
Boid23,332.9469
Boid24,92.44476
Boid25,208.0593
Boid26,752.8824
Boid27,920.7286
Boid28,427.1423
Boid29,385.3702
Boid30,334.0509
Boid31,579.1561
Boid32,46.35645
Boid33,497.0912
Boid34,1019.064
Boid35,214.2097
Boid36,485.4518
Boid37,826.9012
Boid38,613.3406
Boid39,584.5054
Boid40,579.0565
Boid41,481.1559
Boid42,570.0156
Boid43,598.4027
Boid44,104.2346
Boid45,418.7074
Boid46,583.2183
Boid47,463.6743
Boid48,510.8669
Boid49,389.5046
Boid50,413.9883
Boid51,437.3484
Boid52,651.3229
Boid53,372.6727
Boid54,463.7579
Boid55,646.5112
Boid56,958.1094
Boid57,984.7096
Boid58,510.1914
Boid59,402.3209
Boid60,316.1573
Boid61,339.2644
Boid62,421.7628
Boid63,303.6892
Boid64,181.5244
Boid65,513.1813
Boid66,37.64473
Boid67,797.0082
Boid68,736.8682
Boid69,391.4573
Boid70,21.79475
Boid71,502.4613
Boid72,857.5407
Boid73,828.6049
Boid74,94.11446
Boid75,316.8605
Boid76,655.9335
Boid77,594.668
Boid78,583.4362
Boid79,512.7281
Boid80,344.4901
Boid81,161.2911
Boid82,366.1222
Boid83,742.4135
Boid84,280.9418
Boid85,593.64
Boid86,655.1062
Boid87,484.923
Boid88,109.7034
Boid89,602.4099
Boid90,290.7552
Boid91,760.8273
Boid92,809.9528
Boid93,364.0169
Boid94,941.9082
Boid95,324.2292
Boid96,367.835
Boid97,498.1538
Boid98,159.7624
Boid99,524.3175
Boid100,451.3802
Boid101,679.6075
Boid102,300.5856
Boid103,165.2332
Boid104,103.3907
Boid105,526.4872
Boid106,123.8213
Boid107,714.4834
Boid108,748.2963
Boid109,339.5124
Boid110,467.6115
Boid111,278.1801
Boid112,377.1915
Boid113,50.2667
Boid114,556.0332
Boid115,708.9946
Boid116,738.5129
Boid117,661.6701
Boid118,354.9612
Boid119,606.8232
Boid120,172.2579
Boid121,446.1846
Boid122,691.7288
