alpha,t
0.41469387755102,0
0.433469387755102,0.02
0.457959183673469,0.3533334
0.542040816326531,0.3845336
0.475102040816327,0.4019432
0.431836734693878,0.41506
0.404897959183673,0.4313132
0.383673469387755,0.4495535
0.360816326530612,0.4640549
0.336326530612245,0.4785743
0.325714285714286,0.494222
0.304489795918367,0.5122913
0.288163265306122,0.5298491
0.274285714285714,0.5466911
0.263673469387755,0.5635725
0.244897959183673,0.5771701
0.242448979591837,0.5894399
0.23265306122449,0.6016948
0.224489795918367,0.6151165
0.221224489795918,0.6304368
0.213061224489796,0.6432555
0.204081632653061,0.6569787
0.2,0.6696727
0.195102040816327,0.6819102
0.186938775510204,0.6953201
0.188571428571429,0.7107034
0.181224489795918,0.7232242
0.173061224489796,0.7383748
0.173061224489796,0.758975
0.16734693877551,0.7877644
0.163265306122449,0.8082719
0.158367346938776,0.8510011
0.151020408163265,0.8655152
0.146938775510204,0.8803399
0.137959183673469,0.8938857
0.141224489795918,0.9054902
0.13469387755102,0.9174643
0.137142857142857,0.9330788
0.13469387755102,0.946421
0.128979591836735,0.9587699
0.131428571428571,0.9706421
0.128163265306122,0.9839808
0.122448979591837,0.9969469
0.125714285714286,1.012353
0.125714285714286,1.024314
0.12,1.036401
0.124081632653061,1.05019
0.123265306122449,1.06282
0.117551020408163,1.075752
0.117551020408163,1.092347
0.115918367346939,1.10427
0.113469387755102,1.11667
0.115102040816327,1.130623
0.115102040816327,1.142883
0.106938775510204,1.154735
0.110204081632653,1.170115
0.109387755102041,1.1828
0.103673469387755,1.197133
0.107755102040816,1.209846
0.106122448979592,1.223381
0.0995918367346939,1.23526
0.103673469387755,1.250517
0.102857142857143,1.263394
0.0979591836734694,1.277261
0.102040816326531,1.289158
0.101224489795918,1.30173
0.0963265306122449,1.317089
0.0987755102040816,1.33277
0.0987755102040816,1.344583
0.0938775510204082,1.357703
0.0955102040816326,1.369421
0.0955102040816326,1.381212
0.0914285714285714,1.394649
0.0946938775510204,1.410848
0.0930612244897959,1.423032
0.0889795918367347,1.435839
0.0897959183673469,1.448999
0.0897959183673469,1.462197
0.086530612244898,1.474295
0.0889795918367347,1.490935
0.0889795918367347,1.502917
0.086530612244898,1.514992
0.0881632653061225,1.527069
0.0873469387755102,1.540885
0.0848979591836735,1.552369
0.0857142857142857,1.564318
0.0857142857142857,1.581051
0.083265306122449,1.592859
0.0857142857142857,1.60503
0.0840816326530612,1.619292
0.0848979591836735,1.631213
0.0848979591836735,1.643307
0.0840816326530612,1.659233
0.0848979591836735,1.673822
0.0840816326530612,1.687759
0.083265306122449,1.700497
0.0816326530612245,1.714042
0.083265306122449,1.726552
0.083265306122449,1.744336
0.0791836734693878,1.75696
0.0824489795918367,1.775658
0.0824489795918367,1.790756
0.0824489795918367,1.807921
0.0824489795918367,1.829212
0.0824489795918367,1.843627
0.08,1.855671
0.0824489795918367,1.86728
0.0824489795918367,1.880275
0.0791836734693878,1.892217
0.0816326530612245,1.905036
0.0816326530612245,1.921255
0.0775510204081633,1.932893
0.0808163265306122,1.944404
0.0791836734693878,1.958351
0.08,1.969696
0.08,1.981636
0.0791836734693878,1.997939
0.08,2.010674
0.08,2.023
0.0783673469387755,2.034932
0.08,2.048154
0.08,2.060631
0.0783673469387755,2.075781
0.08,2.087928
0.08,2.101778
0.076734693877551,2.113494
0.0791836734693878,2.126
0.0759183673469388,2.139454
0.0783673469387755,2.154832
0.0783673469387755,2.166743
0.0759183673469388,2.179872
0.0791836734693878,2.193326
0.0791836734693878,2.205481
0.0759183673469388,2.217396
0.0791836734693878,2.234455
0.0783673469387755,2.248226
0.0783673469387755,2.261113
0.076734693877551,2.273857
0.0783673469387755,2.287755
0.0783673469387755,2.300274
0.076734693877551,2.316699
0.0783673469387755,2.330936
0.0791836734693878,2.342605
0.076734693877551,2.354565
0.0791836734693878,2.367728
0.0791836734693878,2.380221
0.076734693877551,2.395516
0.0791836734693878,2.407452
0.0791836734693878,2.422453
0.0791836734693878,2.443916
0.0742857142857143,2.456081
0.0791836734693878,2.471553
0.0791836734693878,2.487259
0.0759183673469388,2.499155
0.0791836734693878,2.51107
0.0791836734693878,2.524082
0.0783673469387755,2.535557
0.0791836734693878,2.547923
0.08,2.56435
0.0759183673469388,2.578223
0.08,2.590437
0.0816326530612245,2.60388
0.08,2.615648
0.0824489795918367,2.627872
0.083265306122449,2.644864
0.0775510204081633,2.659133
0.0848979591836735,2.670667
0.0848979591836735,2.683812
0.0808163265306122,2.697335
0.086530612244898,2.708748
0.086530612244898,2.721092
0.0808163265306122,2.73891
0.0881632653061225,2.750993
0.0881632653061225,2.763619
0.0824489795918367,2.776423
0.0881632653061225,2.78916
0.0897959183673469,2.801474
0.0848979591836735,2.816669
0.0897959183673469,2.831106
0.0906122448979592,2.844211
0.0873469387755102,2.856061
0.0914285714285714,2.867945
0.0914285714285714,2.881679
0.0873469387755102,2.896686
0.0930612244897959,2.9082
0.0938775510204082,2.920943
0.0889795918367347,2.932548
0.0971428571428571,2.944586
0.0897959183673469,2.957548
0.0995918367346939,2.972536
0.101224489795918,2.983899
0.0938775510204082,2.99591
0.102040816326531,3.008387
0.0930612244897959,3.019667
0.102857142857143,3.03229
0.10530612244898,3.049937
0.104489795918367,3.06175
0.0971428571428571,3.073835
0.104489795918367,3.087861
0.0979591836734694,3.099185
0.10530612244898,3.110717
0.10530612244898,3.126933
0.106122448979592,3.140026
0.0995918367346939,3.152172
0.107755102040816,3.164347
0.103673469387755,3.179655
0.107755102040816,3.191777
0.106938775510204,3.207847
0.110204081632653,3.221199
0.106938775510204,3.235812
0.11265306122449,3.249514
0.113469387755102,3.262058
0.107755102040816,3.276327
0.11265306122449,3.291971
0.114285714285714,3.303616
0.110204081632653,3.315758
0.115918367346939,3.328875
0.115102040816327,3.341143
0.113469387755102,3.35343
0.116734693877551,3.370066
0.117551020408163,3.383164
0.113469387755102,3.397104
0.116734693877551,3.409091
0.116734693877551,3.422319
0.11265306122449,3.434511
0.115918367346939,3.451605
0.116734693877551,3.467532
0.113469387755102,3.479541
0.117551020408163,3.492473
0.117551020408163,3.508286
0.116734693877551,3.520396
0.113469387755102,3.536492
0.115918367346939,3.548641
0.115102040816327,3.561875
0.11265306122449,3.574096
0.115918367346939,3.586351
0.111836734693878,3.599523
0.115918367346939,3.61652
0.115918367346939,3.628135
0.115918367346939,3.642003
0.108571428571429,3.6536
0.114285714285714,3.666207
0.11265306122449,3.681221
0.106938775510204,3.696739
0.110204081632653,3.708943
0.109387755102041,3.720962
0.106938775510204,3.734545
0.108571428571429,3.747875
0.107755102040816,3.760177
0.10530612244898,3.775888
0.106122448979592,3.78916
0.106938775510204,3.803406
0.102857142857143,3.815328
0.10530612244898,3.828653
0.10530612244898,3.840972
0.103673469387755,3.852997
0.104489795918367,3.869136
0.103673469387755,3.884178
0.0995918367346939,3.895847
0.102040816326531,3.908073
0.102040816326531,3.922017
0.0987755102040816,3.934937
0.102040816326531,3.950139
0.101224489795918,3.963655
0.0971428571428571,3.975289
0.101224489795918,3.986852
0.0971428571428571,3.998814
0.100408163265306,4.012299
0.0979591836734694,4.027819
0.0930612244897959,4.039934
0.0979591836734694,4.053464
0.0979591836734694,4.065281
0.0946938775510204,4.077101
0.0971428571428571,4.092365
0.0963265306122449,4.108601
0.0955102040816326,4.120582
0.0889795918367347,4.132922
0.0922448979591837,4.14561
0.0881632653061225,4.156843
0.0922448979591837,4.168553
0.0914285714285714,4.186136
0.0857142857142857,4.19925
0.0906122448979592,4.21113
0.0897959183673469,4.224376
0.0857142857142857,4.235819
0.0873469387755102,4.247149
0.086530612244898,4.264447
0.08,4.277605
0.0848979591836735,4.290126
0.083265306122449,4.302244
0.08,4.315525
0.083265306122449,4.327387
0.083265306122449,4.342463
0.0791836734693878,4.355168
0.083265306122449,4.368573
0.0824489795918367,4.380475
0.0783673469387755,4.392285
0.08,4.406972
0.08,4.424271
0.0759183673469388,4.436263
0.0808163265306122,4.448434
0.08,4.462256
0.076734693877551,4.475642
0.0791836734693878,4.487683
0.0791836734693878,4.50451
0.0742857142857143,4.517365
0.0783673469387755,4.532057
0.076734693877551,4.544521
0.0726530612244898,4.557546
0.0759183673469388,4.569828
0.0759183673469388,4.586483
0.0751020408163265,4.600259
0.0718367346938776,4.612313
0.0751020408163265,4.624669
0.0710204081632653,4.63871
0.073469387755102,4.65129
0.073469387755102,4.666729
0.0685714285714286,4.678634
0.0718367346938776,4.691929
0.0710204081632653,4.704659
0.0685714285714286,4.71736
0.0718367346938776,4.730875
0.0702040816326531,4.747157
0.0653061224489796,4.75995
0.0685714285714286,4.775596
0.0685714285714286,4.792137
0.0685714285714286,4.808407
0.0685714285714286,4.821588
0.0661224489795918,4.838421
0.0685714285714286,4.850476
0.0685714285714286,4.862242
0.0669387755102041,4.876709
0.0685714285714286,4.888076
0.0685714285714286,4.900609
0.0653061224489796,4.913446
0.0685714285714286,4.929673
0.0685714285714286,4.941247
0.0653061224489796,4.952746
0.0677551020408163,4.965559
0.0644897959183673,4.977274
0.0677551020408163,4.988852
0.0669387755102041,5.005559
0.0612244897959184,5.01875
0.0669387755102041,5.030465
0.0669387755102041,5.042222
0.0620408163265306,5.056081
0.0669387755102041,5.067711
0.0661224489795918,5.083171
0.0595918367346939,5.096037
0.0669387755102041,5.109225
0.0661224489795918,5.121677
0.0612244897959184,5.13419
0.0661224489795918,5.147332
0.0661224489795918,5.162145
0.0587755102040816,5.173643
0.0661224489795918,5.185754
0.0620408163265306,5.198263
0.0653061224489796,5.210139
0.0653061224489796,5.222326
0.0604081632653061,5.238936
0.0653061224489796,5.250412
0.0653061224489796,5.262199
0.0595918367346939,5.275133
0.0644897959183673,5.286713
0.0595918367346939,5.298752
0.0644897959183673,5.313658
0.0644897959183673,5.328027
0.0644897959183673,5.340106
0.0595918367346939,5.351863
0.0653061224489796,5.365847
0.0579591836734694,5.377562
0.0653061224489796,5.393254
0.0653061224489796,5.404987
0.0604081632653061,5.418241
0.0653061224489796,5.429507
0.0644897959183673,5.442034
0.0595918367346939,5.455219
0.0636734693877551,5.472191
0.0636734693877551,5.484219
0.0595918367346939,5.495841
0.0636734693877551,5.509461
0.0636734693877551,5.522141
0.0595918367346939,5.534661
0.0636734693877551,5.552195
0.0636734693877551,5.567502
0.0587755102040816,5.579466
0.0636734693877551,5.591316
0.0636734693877551,5.604261
0.0604081632653061,5.615947
0.0628571428571429,5.631341
0.0628571428571429,5.644536
0.0587755102040816,5.656031
0.0628571428571429,5.66768
0.0636734693877551,5.681889
0.0579591836734694,5.693418
0.0636734693877551,5.708853
0.0628571428571429,5.721642
0.0579591836734694,5.734716
0.0636734693877551,5.74733
0.0579591836734694,5.759503
0.0636734693877551,5.772666
0.0636734693877551,5.788728
0.0636734693877551,5.800156
0.0587755102040816,5.812167
0.0636734693877551,5.82517
0.0571428571428571,5.837021
0.0636734693877551,5.848891
0.0636734693877551,5.86567
0.0571428571428571,5.877843
0.0636734693877551,5.891282
0.0636734693877551,5.904714
0.0571428571428571,5.916253
0.0636734693877551,5.927712
0.0571428571428571,5.939828
0.0636734693877551,5.95716
0.0636734693877551,5.968686
0.0628571428571429,5.981145
0.0571428571428571,5.994459
0.0636734693877551,6.006705
0.0571428571428571,6.018092
0.0636734693877551,6.033296
0.0636734693877551,6.046702
0.0571428571428571,6.058591
0.0636734693877551,6.070892
0.0636734693877551,6.083908
0.0571428571428571,6.095933
0.0636734693877551,6.111698
0.0636734693877551,6.123822
0.0587755102040816,6.137194
0.0644897959183673,6.148646
0.0644897959183673,6.161278
0.0595918367346939,6.175278
0.0644897959183673,6.190764
0.0644897959183673,6.202464
0.0587755102040816,6.215561
0.0644897959183673,6.228624
0.0595918367346939,6.239882
0.0669387755102041,6.251525
0.0669387755102041,6.268957
0.0677551020408163,6.280425
0.0620408163265306,6.292044
0.0685714285714286,6.305783
0.0620408163265306,6.317576
0.0718367346938776,6.329062
0.0726530612244898,6.345097
0.0677551020408163,6.359442
0.073469387755102,6.37294
0.0742857142857143,6.385707
0.0685714285714286,6.39965
0.0742857142857143,6.411445
0.0751020408163265,6.426834
0.0693877551020408,6.438539
0.0775510204081633,6.451596
0.0783673469387755,6.463429
0.073469387755102,6.475614
0.076734693877551,6.489095
0.0759183673469388,6.504624
0.0702040816326531,6.516356
0.0759183673469388,6.527995
0.0759183673469388,6.541361
0.0693877551020408,6.553159
0.0751020408163265,6.565448
0.0751020408163265,6.584695
0.0693877551020408,6.598054
0.0742857142857143,6.609525
0.073469387755102,6.621871
0.0693877551020408,6.635841
0.0726530612244898,6.647495
0.0726530612244898,6.662651
0.0669387755102041,6.67636
0.073469387755102,6.688111
0.0677551020408163,6.699718
0.0726530612244898,6.713019
0.0718367346938776,6.724792
0.0718367346938776,6.740249
0.0653061224489796,6.754253
0.0726530612244898,6.766881
