Boid,Speed,Time,
Boid47,.559,.020
Boid48,3.418,.020
Boid49,6.158,.020
Boid50,6.480,.020
Boid51,8.118,.020
Boid52,4.798,.020
Boid53,4.868,.020
Boid54,4.658,.020
Boid55,6.264,.020
Boid56,1.124,.020
Boid57,4.853,.020
Boid58,6.267,.020
Boid59,10.907,.020
Boid60,3.309,.020
Boid61,1.256,.020
Boid62,3.701,.020
Boid63,2.655,.020
Boid64,5.083,.020
Boid65,6.090,.020
Boid66,6.739,.020
Boid67,3.277,.020
Boid68,4.287,.020
Boid69,4.152,.020
Boid70,2.768,.020
Boid71,3.853,.020
Boid72,5.298,.020
Boid73,6.262,.020
Boid74,.666,.020
Boid75,7.863,.020
Boid76,1.945,.020
Boid77,4.572,.020
Boid78,3.746,.020
Boid79,5.732,.020
Boid80,5.217,.020
Boid81,3.607,.020
Boid82,4.477,.020
Boid83,4.053,.020
Boid84,2.185,.020
Boid85,2.315,.020
Boid86,4.373,.020
Boid87,3.142,.020
Boid88,3.857,.020
Boid89,4.017,.020
Boid90,5.091,.020
Boid91,5.777,.020
Boid92,5.323,.020
Boid93,6.847,.020
Boid94,2.328,.020
Boid95,2.929,.020
Boid96,.838,.020
Boid97,5.883,.020
Boid98,5.525,.020
Boid99,5.637,.020
Boid100,2.661,.020
Boid101,.524,.020
Boid102,1.112,.020
Boid103,.902,.020
Boid104,5.891,.020
Boid105,3.360,.020
Boid106,4.473,.020
Boid107,4.838,.020
Boid108,3.377,.020
Boid109,1.058,.020
Boid110,3.578,.020
Boid111,2.606,.020
Boid112,5.463,.020
Boid113,4.446,.020
Boid114,3.500,.020
Boid115,3.071,.020
Boid116,5.183,.020
Boid117,4.230,.020
Boid118,4.074,.020
Boid119,1.850,.020
Boid120,6.744,.020
Boid121,7.330,.020
Boid122,2.848,.020
Boid123,5.194,.020
Boid124,5.121,.020
Boid125,5.103,.020
Boid126,7.032,.020
Boid127,5.646,.020
Boid128,4.401,.020
Boid129,4.808,.020
Boid130,5.224,.020
Boid131,.760,.020
Boid132,3.066,.020
Boid133,2.863,.020
Boid134,.518,.020
Boid135,2.064,.020
Boid136,4.983,.020
Boid137,3.768,.020
Boid138,5.632,.020
Boid139,6.623,.020
Boid140,2.604,.020
Boid141,4.907,.020
Boid142,4.613,.020
Boid143,3.649,.020
Boid144,5.423,.020
Boid145,5.618,.020
Boid146,6.619,.020
Boid147,3.180,.020
Boid148,3.705,.020
Boid149,2.955,.020
Boid0,3.259,.353
Boid1,5.267,.353
Boid2,1.242,.353
Boid3,4.185,.353
Boid4,2.490,.353
Boid5,5.447,.353
Boid6,5.003,.353
Boid7,9.498,.353
Boid8,4.538,.353
Boid9,3.219,.353
Boid10,6.036,.353
Boid11,5.146,.353
Boid12,4.184,.353
Boid13,4.514,.353
Boid14,5.400,.353
Boid15,6.176,.353
Boid16,7.817,.353
Boid17,4.698,.353
Boid18,6.702,.353
Boid19,2.414,.353
Boid20,4.168,.353
Boid21,4.464,.353
Boid22,6.258,.353
Boid23,.313,.353
Boid24,8.066,.353
Boid25,5.486,.353
Boid26,7.645,.353
Boid27,5.272,.353
Boid28,2.280,.353
Boid29,3.791,.353
Boid30,4.594,.353
Boid31,2.230,.353
Boid32,6.224,.353
Boid33,8.103,.353
Boid34,7.466,.353
Boid35,9.472,.353
Boid36,.405,.353
Boid37,7.632,.353
Boid38,6.906,.353
Boid39,8.802,.353
Boid40,2.579,.353
Boid41,8.135,.353
Boid42,4.765,.353
Boid43,6.944,.353
Boid44,4.797,.353
Boid45,2.709,.353
Boid46,4.949,.353
Boid47,6.077,.353
Boid48,4.902,.353
Boid49,4.747,.353
Boid50,7.621,.353
Boid51,8.583,.353
Boid52,5.862,.353
Boid53,3.921,.353
Boid54,5.107,.353
Boid55,7.893,.353
Boid56,2.679,.353
Boid57,4.876,.353
Boid58,7.140,.353
Boid59,10.845,.353
Boid60,8.470,.353
Boid61,2.933,.353
Boid62,4.883,.353
Boid63,1.807,.353
Boid64,7.566,.353
Boid65,3.921,.353
Boid66,6.478,.353
Boid67,4.567,.353
Boid68,5.202,.353
Boid69,6.779,.353
Boid70,1.980,.353
Boid71,5.941,.353
Boid72,5.776,.353
Boid73,5.970,.353
Boid74,1.054,.353
Boid75,5.644,.353
Boid76,6.301,.353
Boid77,7.154,.353
Boid78,5.476,.353
Boid79,4.514,.353
Boid80,5.938,.353
Boid81,4.960,.353
Boid82,4.943,.353
Boid83,5.748,.353
Boid84,4.241,.353
Boid85,3.817,.353
Boid86,8.822,.353
Boid87,3.586,.353
Boid88,4.081,.353
Boid89,4.761,.353
Boid90,8.577,.353
Boid91,4.280,.353
Boid92,7.798,.353
Boid93,8.301,.353
Boid94,3.705,.353
Boid95,3.938,.353
Boid96,2.132,.353
Boid97,8.494,.353
Boid98,5.348,.353
Boid99,8.366,.353
Boid100,6.047,.353
Boid101,.910,.353
Boid102,2.184,.353
Boid103,2.099,.353
Boid104,8.611,.353
Boid105,7.729,.353
Boid106,6.983,.353
Boid107,4.305,.353
Boid108,3.459,.353
Boid109,1.462,.353
Boid110,7.566,.353
Boid111,4.225,.353
Boid112,6.238,.353
Boid113,1.058,.353
Boid114,2.400,.353
Boid115,5.094,.353
Boid116,5.658,.353
Boid117,5.606,.353
Boid118,8.484,.353
Boid119,3.856,.353
Boid120,7.717,.353
Boid121,7.073,.353
Boid122,4.699,.353
Boid123,7.285,.353
Boid124,8.719,.353
Boid125,8.858,.353
Boid126,8.966,.353
Boid127,6.944,.353
Boid128,5.664,.353
Boid129,5.108,.353
Boid130,5.701,.353
Boid131,3.731,.353
Boid132,4.138,.353
Boid133,4.562,.353
Boid134,4.215,.353
Boid135,1.734,.353
Boid136,6.900,.353
Boid137,7.796,.353
Boid138,8.412,.353
Boid139,6.417,.353
Boid140,3.655,.353
Boid141,5.377,.353
Boid142,7.702,.353
Boid143,5.619,.353
Boid144,8.528,.353
Boid145,6.101,.353
Boid146,9.112,.353
Boid147,6.514,.353
Boid148,4.163,.353
Boid149,8.543,.353
Boid0,7.599,.627
Boid1,7.843,.627
Boid2,3.183,.627
Boid3,6.212,.627
Boid4,8.506,.627
Boid5,10.367,.627
Boid6,1.630,.627
Boid7,8.460,.627
Boid8,6.429,.627
Boid9,7.811,.627
Boid10,9.563,.627
Boid11,6.311,.627
Boid12,8.293,.627
Boid13,2.195,.627
Boid14,9.099,.627
Boid15,5.228,.627
Boid16,8.645,.627
Boid17,7.649,.627
Boid18,7.309,.627
Boid19,5.674,.627
Boid20,2.048,.627
Boid21,10.911,.627
Boid22,4.183,.627
Boid23,3.147,.627
Boid24,8.497,.627
Boid25,1.236,.627
Boid26,8.622,.627
Boid27,5.876,.627
Boid28,4.764,.627
Boid29,6.193,.627
Boid30,6.902,.627
Boid31,3.587,.627
Boid32,4.949,.627
Boid33,9.464,.627
Boid34,7.931,.627
Boid35,6.124,.627
Boid36,4.214,.627
Boid37,6.806,.627
Boid38,7.205,.627
Boid39,6.781,.627
Boid40,8.537,.627
Boid41,8.845,.627
Boid42,6.897,.627
Boid43,8.912,.627
Boid44,5.917,.627
Boid45,6.461,.627
Boid46,9.838,.627
Boid47,7.092,.627
Boid48,8.112,.627
Boid49,8.153,.627
Boid50,6.818,.627
Boid51,7.347,.627
Boid52,1.523,.627
Boid53,6.990,.627
Boid54,8.024,.627
Boid55,8.359,.627
Boid56,1.106,.627
Boid57,7.104,.627
Boid58,8.096,.627
Boid59,5.606,.627
Boid60,7.815,.627
Boid61,5.287,.627
Boid62,8.067,.627
Boid63,1.729,.627
Boid64,8.461,.627
Boid65,2.414,.627
Boid66,9.974,.627
Boid67,7.438,.627
Boid68,2.577,.627
Boid69,2.748,.627
Boid70,7.087,.627
Boid71,5.159,.627
Boid72,5.757,.627
Boid73,7.361,.627
Boid74,4.374,.627
Boid75,4.029,.627
Boid76,5.944,.627
Boid77,3.569,.627
Boid78,6.828,.627
Boid79,7.742,.627
Boid80,5.533,.627
Boid81,8.462,.627
Boid82,4.652,.627
Boid83,8.762,.627
Boid84,5.461,.627
Boid85,7.924,.627
Boid86,7.738,.627
Boid87,7.297,.627
Boid88,7.356,.627
Boid89,6.921,.627
Boid90,6.163,.627
Boid91,7.967,.627
Boid92,5.206,.627
Boid93,7.404,.627
Boid94,8.506,.627
Boid95,4.680,.627
Boid96,9.719,.627
Boid97,7.409,.627
Boid98,4.445,.627
Boid99,9.909,.627
Boid100,5.690,.627
Boid101,3.096,.627
Boid102,4.304,.627
Boid103,5.262,.627
Boid104,8.775,.627
Boid105,8.862,.627
Boid106,6.335,.627
Boid107,4.279,.627
Boid108,3.113,.627
Boid109,3.884,.627
Boid110,2.550,.627
Boid111,5.047,.627
Boid112,4.762,.627
Boid113,5.846,.627
Boid114,6.600,.627
Boid115,4.410,.627
Boid116,5.276,.627
Boid117,5.019,.627
Boid118,5.754,.627
Boid119,7.684,.627
Boid120,4.222,.627
Boid121,8.252,.627
Boid122,7.355,.627
Boid123,11.139,.627
Boid124,8.525,.627
Boid125,7.968,.627
Boid126,8.295,.627
Boid127,3.083,.627
Boid128,2.799,.627
Boid129,6.090,.627
Boid130,5.718,.627
Boid131,8.215,.627
Boid132,7.138,.627
Boid133,3.786,.627
Boid134,8.108,.627
Boid135,3.409,.627
Boid136,7.377,.627
Boid137,6.983,.627
Boid138,6.061,.627
Boid139,7.890,.627
Boid140,7.128,.627
Boid141,8.634,.627
Boid142,8.128,.627
Boid143,5.214,.627
Boid144,8.559,.627
Boid145,5.918,.627
Boid146,8.159,.627
Boid147,7.384,.627
Boid148,5.033,.627
Boid149,8.326,.627
Boid0,7.936,.903
Boid1,6.052,.903
Boid2,4.307,.903
Boid3,10.231,.903
Boid4,5.220,.903
Boid5,4.961,.903
Boid6,7.306,.903
Boid7,8.105,.903
Boid8,7.210,.903
Boid9,4.227,.903
Boid10,4.614,.903
Boid11,6.999,.903
Boid12,6.723,.903
Boid13,5.207,.903
Boid14,7.837,.903
Boid15,3.641,.903
Boid16,5.419,.903
Boid17,5.954,.903
Boid18,7.561,.903
Boid19,6.610,.903
Boid20,6.521,.903
Boid21,10.354,.903
Boid22,7.546,.903
Boid23,2.208,.903
Boid24,7.174,.903
Boid25,4.430,.903
Boid26,7.943,.903
Boid27,6.542,.903
Boid28,6.168,.903
Boid29,9.431,.903
Boid30,8.158,.903
Boid31,5.839,.903
Boid32,4.939,.903
Boid33,7.375,.903
Boid34,7.177,.903
Boid35,6.026,.903
Boid36,3.762,.903
Boid37,10.087,.903
Boid38,8.314,.903
Boid39,2.954,.903
Boid40,7.480,.903
Boid41,7.885,.903
Boid42,8.980,.903
Boid43,2.259,.903
Boid44,5.608,.903
Boid45,8.213,.903
Boid46,8.398,.903
Boid47,7.293,.903
Boid48,9.143,.903
Boid49,5.411,.903
Boid50,8.332,.903
Boid51,1.730,.903
Boid52,2.811,.903
Boid53,7.645,.903
Boid54,6.446,.903
Boid55,7.864,.903
Boid56,2.748,.903
Boid57,4.485,.903
Boid58,10.083,.903
Boid59,9.254,.903
Boid60,7.217,.903
Boid61,8.155,.903
Boid62,7.915,.903
Boid63,4.068,.903
Boid64,10.936,.903
Boid65,9.728,.903
Boid66,5.265,.903
Boid67,6.837,.903
Boid68,5.529,.903
Boid69,1.169,.903
Boid70,3.247,.903
Boid71,5.120,.903
Boid72,8.165,.903
Boid73,7.599,.903
Boid74,1.823,.903
Boid75,5.904,.903
Boid76,7.803,.903
Boid77,10.841,.903
Boid78,4.461,.903
Boid79,4.568,.903
Boid80,4.916,.903
Boid81,7.792,.903
Boid82,8.086,.903
Boid83,8.321,.903
Boid84,7.331,.903
Boid85,7.665,.903
Boid86,6.849,.903
Boid87,7.361,.903
Boid88,7.579,.903
Boid89,2.752,.903
Boid90,7.931,.903
Boid91,8.305,.903
Boid92,5.511,.903
Boid93,8.922,.903
Boid94,8.140,.903
Boid95,7.677,.903
Boid96,6.603,.903
Boid97,8.320,.903
Boid98,6.014,.903
Boid99,4.327,.903
Boid100,6.669,.903
Boid101,7.354,.903
Boid102,4.856,.903
Boid103,5.273,.903
Boid104,7.880,.903
Boid105,8.372,.903
Boid106,6.549,.903
Boid107,3.597,.903
Boid108,2.705,.903
Boid109,4.629,.903
Boid110,2.297,.903
Boid111,7.348,.903
Boid112,5.818,.903
Boid113,4.138,.903
Boid114,6.792,.903
Boid115,2.270,.903
Boid116,3.066,.903
Boid117,8.188,.903
Boid118,7.071,.903
Boid119,6.106,.903
Boid120,4.045,.903
Boid121,8.031,.903
Boid122,7.972,.903
Boid123,6.300,.903
Boid124,7.261,.903
Boid125,8.336,.903
Boid126,7.313,.903
Boid127,2.324,.903
Boid128,4.723,.903
Boid129,5.337,.903
Boid130,5.499,.903
Boid131,5.817,.903
Boid132,9.134,.903
Boid133,7.115,.903
Boid134,8.297,.903
Boid135,.831,.903
Boid136,7.702,.903
Boid137,7.714,.903
Boid138,7.517,.903
Boid139,8.036,.903
Boid140,7.155,.903
Boid141,4.088,.903
Boid142,6.453,.903
Boid143,7.633,.903
Boid144,8.359,.903
Boid145,8.147,.903
Boid146,4.304,.903
Boid147,8.195,.903
Boid148,5.168,.903
Boid149,3.596,.903
Boid0,7.937,1.172
Boid1,6.314,1.172
Boid2,4.928,1.172
Boid3,9.658,1.172
Boid4,6.816,1.172
Boid5,5.796,1.172
Boid6,.258,1.172
Boid7,7.544,1.172
Boid8,5.407,1.172
Boid9,6.382,1.172
Boid10,9.574,1.172
Boid11,7.709,1.172
Boid12,6.817,1.172
Boid13,5.748,1.172
Boid14,7.829,1.172
Boid15,6.689,1.172
Boid16,3.125,1.172
Boid17,8.316,1.172
Boid18,4.805,1.172
Boid19,.655,1.172
Boid20,2.329,1.172
Boid21,8.237,1.172
Boid22,1.999,1.172
Boid23,2.033,1.172
Boid24,3.019,1.172
Boid25,1.340,1.172
Boid26,7.744,1.172
Boid27,7.549,1.172
Boid28,2.175,1.172
Boid29,2.141,1.172
Boid30,7.062,1.172
Boid31,1.265,1.172
Boid32,4.468,1.172
Boid33,9.392,1.172
Boid34,6.985,1.172
Boid35,6.529,1.172
Boid36,6.631,1.172
Boid37,1.187,1.172
Boid38,7.502,1.172
Boid39,7.620,1.172
Boid40,5.890,1.172
Boid41,10.262,1.172
Boid42,7.509,1.172
Boid43,5.582,1.172
Boid44,2.797,1.172
Boid45,8.289,1.172
Boid46,5.135,1.172
Boid47,5.651,1.172
Boid48,7.383,1.172
Boid49,3.147,1.172
Boid50,5.961,1.172
Boid51,5.354,1.172
Boid52,2.825,1.172
Boid53,7.881,1.172
Boid54,6.395,1.172
Boid55,1.572,1.172
Boid56,6.032,1.172
Boid57,4.437,1.172
Boid58,7.124,1.172
Boid59,1.512,1.172
Boid60,4.736,1.172
Boid61,5.481,1.172
Boid62,8.346,1.172
Boid63,6.814,1.172
Boid64,5.381,1.172
Boid65,5.708,1.172
Boid66,1.380,1.172
Boid67,8.153,1.172
Boid68,7.486,1.172
Boid69,1.902,1.172
Boid70,2.239,1.172
Boid71,5.625,1.172
Boid72,8.235,1.172
Boid73,8.575,1.172
Boid74,5.549,1.172
Boid75,6.953,1.172
Boid76,7.581,1.172
Boid77,10.103,1.172
Boid78,4.997,1.172
Boid79,4.298,1.172
Boid80,4.066,1.172
Boid81,7.502,1.172
Boid82,5.846,1.172
Boid83,7.576,1.172
Boid84,3.797,1.172
Boid85,5.773,1.172
Boid86,2.318,1.172
Boid87,5.964,1.172
Boid88,6.068,1.172
Boid89,4.572,1.172
Boid90,6.627,1.172
Boid91,5.857,1.172
Boid92,6.124,1.172
Boid93,8.344,1.172
Boid94,7.172,1.172
Boid95,4.778,1.172
Boid96,1.648,1.172
Boid97,6.456,1.172
Boid98,9.631,1.172
Boid99,.499,1.172
Boid100,5.861,1.172
Boid101,7.084,1.172
Boid102,2.421,1.172
Boid103,5.407,1.172
Boid104,6.732,1.172
Boid105,7.992,1.172
Boid106,4.951,1.172
Boid107,7.575,1.172
Boid108,4.542,1.172
Boid109,7.289,1.172
Boid110,4.242,1.172
Boid111,8.079,1.172
Boid112,6.352,1.172
Boid113,2.930,1.172
Boid114,7.919,1.172
Boid115,6.115,1.172
Boid116,3.757,1.172
Boid117,8.291,1.172
Boid118,6.025,1.172
Boid119,7.672,1.172
Boid120,2.525,1.172
Boid121,7.211,1.172
Boid122,10.909,1.172
Boid123,4.768,1.172
Boid124,6.941,1.172
Boid125,8.051,1.172
Boid126,7.278,1.172
Boid127,5.726,1.172
Boid128,4.984,1.172
Boid129,7.172,1.172
Boid130,8.028,1.172
Boid131,3.936,1.172
Boid132,8.163,1.172
Boid133,7.573,1.172
Boid134,8.317,1.172
Boid135,3.982,1.172
Boid136,7.145,1.172
Boid137,2.393,1.172
Boid138,7.461,1.172
Boid139,8.104,1.172
Boid140,7.723,1.172
Boid141,6.949,1.172
Boid142,7.047,1.172
Boid143,7.475,1.172
Boid144,8.085,1.172
Boid145,8.069,1.172
Boid146,6.030,1.172
Boid147,7.048,1.172
Boid148,5.356,1.172
Boid149,4.698,1.172
Boid0,4.248,1.472
Boid1,6.623,1.472
Boid2,5.432,1.472
Boid3,4.602,1.472
Boid4,4.116,1.472
Boid5,6.050,1.472
Boid6,3.237,1.472
Boid7,6.933,1.472
Boid8,3.564,1.472
Boid9,8.062,1.472
Boid10,7.017,1.472
Boid11,8.237,1.472
Boid12,6.141,1.472
Boid13,8.387,1.472
Boid14,1.999,1.472
Boid15,1.904,1.472
Boid16,7.197,1.472
Boid17,8.478,1.472
Boid18,1.416,1.472
Boid19,2.287,1.472
Boid20,1.433,1.472
Boid21,4.487,1.472
Boid22,2.681,1.472
Boid23,.999,1.472
Boid24,2.668,1.472
Boid25,2.456,1.472
Boid26,8.191,1.472
Boid27,8.673,1.472
Boid28,5.415,1.472
Boid29,3.915,1.472
Boid30,2.337,1.472
Boid31,3.192,1.472
Boid32,5.869,1.472
Boid33,6.423,1.472
Boid34,6.924,1.472
Boid35,2.771,1.472
Boid36,5.846,1.472
Boid37,6.559,1.472
Boid38,8.102,1.472
Boid39,3.234,1.472
Boid40,6.828,1.472
Boid41,4.835,1.472
Boid42,7.717,1.472
Boid43,4.639,1.472
Boid44,3.526,1.472
Boid45,6.274,1.472
Boid46,4.894,1.472
Boid47,8.279,1.472
Boid48,8.065,1.472
Boid49,3.163,1.472
Boid50,6.778,1.472
Boid51,4.417,1.472
Boid52,1.820,1.472
Boid53,8.422,1.472
Boid54,6.562,1.472
Boid55,4.673,1.472
Boid56,7.172,1.472
Boid57,.784,1.472
Boid58,6.130,1.472
Boid59,1.109,1.472
Boid60,4.446,1.472
Boid61,5.480,1.472
Boid62,2.659,1.472
Boid63,4.237,1.472
Boid64,4.999,1.472
Boid65,1.733,1.472
Boid66,5.546,1.472
Boid67,10.536,1.472
Boid68,4.884,1.472
Boid69,1.828,1.472
Boid70,6.052,1.472
Boid71,6.483,1.472
Boid72,7.652,1.472
Boid73,3.601,1.472
Boid74,4.707,1.472
Boid75,7.275,1.472
Boid76,7.104,1.472
Boid77,7.963,1.472
Boid78,5.463,1.472
Boid79,4.349,1.472
Boid80,3.195,1.472
Boid81,2.295,1.472
Boid82,2.789,1.472
Boid83,5.069,1.472
Boid84,1.422,1.472
Boid85,5.915,1.472
Boid86,4.715,1.472
Boid87,6.640,1.472
Boid88,4.127,1.472
Boid89,4.738,1.472
Boid90,3.493,1.472
Boid91,4.751,1.472
Boid92,7.471,1.472
Boid93,1.973,1.472
Boid94,6.664,1.472
Boid95,2.179,1.472
Boid96,.976,1.472
Boid97,7.889,1.472
Boid98,5.543,1.472
Boid99,1.982,1.472
Boid100,5.956,1.472
Boid101,3.916,1.472
Boid102,4.512,1.472
Boid103,5.685,1.472
Boid104,5.884,1.472
Boid105,7.892,1.472
Boid106,3.372,1.472
Boid107,6.174,1.472
Boid108,4.124,1.472
Boid109,8.034,1.472
Boid110,7.932,1.472
Boid111,8.659,1.472
Boid112,8.262,1.472
Boid113,.844,1.472
Boid114,8.122,1.472
Boid115,4.427,1.472
Boid116,4.759,1.472
Boid117,8.573,1.472
Boid118,7.193,1.472
Boid119,8.280,1.472
Boid120,2.493,1.472
Boid121,3.605,1.472
Boid122,3.142,1.472
Boid123,3.399,1.472
Boid124,3.178,1.472
Boid125,7.680,1.472
Boid126,8.614,1.472
Boid127,2.709,1.472
Boid128,.237,1.472
Boid129,6.262,1.472
Boid130,8.431,1.472
Boid131,3.396,1.472
Boid132,6.604,1.472
Boid133,8.490,1.472
Boid134,8.280,1.472
Boid135,4.913,1.472
Boid136,8.162,1.472
Boid137,7.009,1.472
Boid138,8.648,1.472
Boid139,8.533,1.472
Boid140,7.560,1.472
Boid141,3.977,1.472
Boid142,8.354,1.472
Boid143,8.485,1.472
Boid144,4.676,1.472
Boid145,4.613,1.472
Boid146,1.674,1.472
Boid147,3.247,1.472
Boid148,5.660,1.472
Boid149,3.627,1.472
Boid0,3.418,1.756
Boid1,2.394,1.756
Boid2,6.278,1.756
Boid3,1.422,1.756
Boid4,5.246,1.756
Boid5,.492,1.756
Boid6,3.890,1.756
Boid7,7.781,1.756
Boid8,3.972,1.756
Boid9,5.669,1.756
Boid10,7.575,1.756
Boid11,9.456,1.756
Boid12,8.403,1.756
Boid13,2.435,1.756
Boid14,4.086,1.756
Boid15,6.979,1.756
Boid16,6.986,1.756
Boid17,8.230,1.756
Boid18,6.960,1.756
Boid19,3.663,1.756
Boid20,4.581,1.756
Boid21,7.013,1.756
Boid22,5.069,1.756
Boid23,2.050,1.756
Boid24,8.212,1.756
Boid25,3.541,1.756
Boid26,5.352,1.756
Boid27,10.413,1.756
Boid28,5.193,1.756
Boid29,6.524,1.756
Boid30,3.985,1.756
Boid31,3.715,1.756
Boid32,4.878,1.756
Boid33,2.310,1.756
Boid34,3.269,1.756
Boid35,3.248,1.756
Boid36,8.091,1.756
Boid37,2.264,1.756
Boid38,5.914,1.756
Boid39,2.584,1.756
Boid40,5.348,1.756
Boid41,3.692,1.756
Boid42,10.867,1.756
Boid43,1.861,1.756
Boid44,2.808,1.756
Boid45,8.253,1.756
Boid46,1.016,1.756
Boid47,6.086,1.756
Boid48,5.487,1.756
Boid49,2.500,1.756
Boid50,4.221,1.756
Boid51,5.687,1.756
Boid52,1.861,1.756
Boid53,6.397,1.756
Boid54,7.542,1.756
Boid55,5.050,1.756
Boid56,11.495,1.756
Boid57,2.968,1.756
Boid58,5.353,1.756
Boid59,2.714,1.756
Boid60,4.366,1.756
Boid61,10.341,1.756
Boid62,6.596,1.756
Boid63,4.191,1.756
Boid64,2.825,1.756
Boid65,7.700,1.756
Boid66,4.813,1.756
Boid67,3.330,1.756
Boid68,1.002,1.756
Boid69,8.257,1.756
Boid70,2.604,1.756
Boid71,9.618,1.756
Boid72,2.514,1.756
Boid73,2.331,1.756
Boid74,3.035,1.756
Boid75,5.472,1.756
Boid76,8.058,1.756
Boid77,6.092,1.756
Boid78,6.290,1.756
Boid79,1.766,1.756
Boid80,5.280,1.756
Boid81,4.307,1.756
Boid82,5.176,1.756
Boid83,3.154,1.756
Boid84,5.994,1.756
