Boid,Speed,Time,
Boid0,8.854,.000
Boid1,6.141,.000
Boid2,1.986,.000
Boid3,3.896,.000
Boid4,5.865,.000
Boid5,3.421,.000
Boid6,4.175,.000
Boid7,3.266,.000
Boid8,3.160,.000
Boid9,1.125,.000
Boid10,4.507,.000
Boid11,3.736,.000
Boid12,3.124,.000
Boid13,8.721,.000
Boid14,6.487,.000
Boid15,3.522,.000
Boid16,3.712,.000
Boid17,6.596,.000
Boid18,7.927,.000
Boid19,4.173,.000
Boid20,5.949,.000
Boid21,5.982,.000
Boid22,4.096,.000
Boid23,6.914,.000
Boid24,5.729,.000
Boid25,3.095,.000
Boid26,7.443,.000
Boid27,4.052,.000
Boid28,5.414,.000
Boid29,7.823,.000
Boid30,2.711,.000
Boid31,2.613,.000
Boid32,5.565,.000
Boid33,4.431,.000
Boid34,1.314,.000
Boid35,3.645,.000
Boid36,4.968,.000
Boid37,3.744,.000
Boid38,1.626,.000
Boid39,4.305,.000
Boid40,4.178,.000
Boid41,5.510,.000
Boid42,2.653,.000
Boid43,3.062,.000
Boid44,3.487,.000
Boid45,5.906,.000
Boid46,6.052,.000
Boid47,8.000,.000
Boid48,8.762,.000
Boid49,2.446,.000
Boid50,5.711,.000
Boid51,5.896,.000
Boid52,4.750,.000
Boid53,1.408,.000
Boid54,6.147,.000
Boid55,1.657,.000
Boid56,5.141,.000
Boid57,7.120,.000
Boid58,5.505,.000
Boid59,3.073,.000
Boid60,5.561,.000
Boid61,2.692,.000
Boid62,8.670,.000
Boid63,5.003,.000
Boid64,5.233,.000
Boid65,3.759,.000
Boid66,3.228,.000
Boid67,4.675,.000
Boid68,9.637,.000
Boid69,2.793,.000
Boid70,1.568,.000
Boid71,5.626,.000
Boid72,3.016,.000
Boid73,3.510,.000
Boid74,7.323,.000
Boid75,2.745,.000
Boid76,1.034,.000
Boid77,.281,.000
Boid78,1.402,.000
Boid79,2.581,.000
Boid80,2.442,.000
Boid81,4.068,.000
Boid82,6.920,.000
Boid83,2.341,.000
Boid84,4.943,.000
Boid85,4.191,.000
Boid86,4.043,.000
Boid87,7.946,.000
Boid88,2.444,.000
Boid89,4.953,.000
Boid90,3.922,.000
Boid91,3.017,.000
Boid92,7.128,.000
Boid93,3.542,.000
Boid94,1.031,.000
Boid95,4.860,.000
Boid96,7.919,.000
Boid97,8.118,.000
Boid98,5.858,.000
Boid99,3.459,.000
Boid100,5.897,.000
Boid101,2.130,.000
Boid102,5.126,.000
Boid103,6.491,.000
Boid104,4.982,.000
Boid105,5.747,.000
Boid106,2.311,.000
Boid107,9.284,.000
Boid108,6.184,.000
Boid109,2.309,.000
Boid110,5.724,.000
Boid111,2.967,.000
Boid112,3.925,.000
Boid113,2.106,.000
Boid114,2.523,.000
Boid115,5.914,.000
Boid116,6.975,.000
Boid117,3.042,.000
Boid118,9.097,.000
Boid119,3.166,.000
Boid120,3.916,.000
Boid121,1.992,.000
Boid122,6.803,.000
Boid123,2.933,.000
Boid124,7.252,.000
Boid125,3.133,.000
Boid126,5.800,.000
Boid127,3.370,.000
Boid128,2.779,.000
Boid129,2.908,.000
Boid130,5.353,.000
Boid131,6.736,.000
Boid132,2.808,.000
Boid133,3.651,.000
Boid134,.967,.000
Boid135,2.819,.000
Boid136,4.586,.000
Boid137,7.505,.000
Boid138,4.192,.000
Boid139,4.631,.000
Boid140,2.782,.000
Boid141,6.910,.000
Boid142,5.851,.000
Boid143,7.319,.000
Boid144,5.266,.000
Boid145,2.282,.000
Boid146,4.339,.000
Boid147,1.984,.000
Boid148,4.105,.000
Boid149,2.842,.000
Boid0,9.150,.020
Boid1,3.454,.020
Boid2,2.666,.020
Boid3,4.089,.020
Boid4,6.227,.020
Boid5,3.615,.020
Boid6,4.302,.020
Boid7,3.795,.020
Boid8,3.150,.020
Boid9,3.685,.020
Boid10,4.703,.020
Boid11,4.049,.020
Boid12,3.629,.020
Boid13,8.809,.020
Boid14,6.722,.020
Boid15,3.786,.020
Boid16,4.273,.020
Boid17,6.977,.020
Boid18,8.058,.020
Boid19,4.313,.020
Boid20,6.095,.020
Boid21,6.523,.020
Boid22,4.529,.020
Boid23,7.192,.020
Boid24,5.815,.020
Boid25,3.115,.020
Boid26,8.122,.020
Boid27,4.048,.020
Boid28,5.494,.020
Boid29,8.077,.020
Boid30,3.039,.020
Boid31,2.854,.020
Boid32,5.636,.020
Boid33,5.784,.020
Boid34,1.687,.020
Boid35,4.230,.020
Boid36,5.333,.020
Boid37,3.921,.020
Boid38,1.914,.020
Boid39,4.599,.020
Boid40,4.500,.020
Boid41,5.805,.020
Boid42,2.915,.020
Boid43,1.869,.020
Boid44,3.816,.020
Boid45,6.441,.020
Boid46,6.358,.020
Boid47,8.287,.020
Boid48,8.966,.020
Boid49,5.292,.020
Boid50,5.774,.020
Boid51,8.848,.020
Boid52,5.439,.020
Boid53,1.630,.020
Boid54,6.368,.020
Boid55,1.944,.020
Boid56,5.235,.020
Boid57,7.720,.020
Boid58,5.799,.020
Boid59,3.571,.020
Boid60,5.854,.020
Boid61,.389,.020
Boid62,8.766,.020
Boid63,5.781,.020
Boid64,5.252,.020
Boid65,4.200,.020
Boid66,2.818,.020
Boid67,4.557,.020
Boid68,7.653,.020
Boid69,2.963,.020
Boid70,1.479,.020
Boid71,5.693,.020
Boid72,3.759,.020
Boid73,3.737,.020
Boid74,7.467,.020
Boid75,2.936,.020
Boid76,1.348,.020
Boid77,.541,.020
Boid78,1.493,.020
Boid79,3.292,.020
Boid80,3.242,.020
Boid81,4.187,.020
Boid82,7.073,.020
Boid83,2.723,.020
Boid84,5.073,.020
Boid85,4.443,.020
Boid86,4.464,.020
Boid87,8.076,.020
Boid88,2.708,.020
Boid89,5.129,.020
Boid90,4.092,.020
Boid91,3.214,.020
Boid92,4.384,.020
Boid93,3.733,.020
Boid94,1.167,.020
Boid95,4.970,.020
Boid96,8.465,.020
Boid97,8.822,.020
Boid98,5.912,.020
Boid99,3.575,.020
Boid100,6.020,.020
Boid101,2.206,.020
Boid102,5.322,.020
Boid103,6.782,.020
Boid104,5.226,.020
Boid105,5.835,.020
Boid106,2.354,.020
Boid107,9.544,.020
Boid108,6.210,.020
Boid109,2.752,.020
Boid110,5.786,.020
Boid111,2.954,.020
Boid112,2.960,.020
Boid113,1.193,.020
Boid114,3.078,.020
Boid115,5.659,.020
Boid116,7.168,.020
Boid117,2.977,.020
Boid118,9.350,.020
Boid119,3.375,.020
Boid120,4.038,.020
Boid121,1.956,.020
Boid122,6.828,.020
Boid123,2.960,.020
Boid124,4.479,.020
Boid125,3.463,.020
Boid126,4.388,.020
Boid127,3.366,.020
Boid128,3.062,.020
Boid129,2.935,.020
Boid130,7.766,.020
Boid131,5.653,.020
Boid132,2.863,.020
Boid133,4.198,.020
Boid134,1.483,.020
Boid135,2.870,.020
Boid136,5.209,.020
Boid137,7.700,.020
Boid138,4.343,.020
Boid139,4.505,.020
Boid140,2.947,.020
Boid141,7.346,.020
Boid142,5.906,.020
Boid143,7.624,.020
Boid144,5.448,.020
Boid145,2.541,.020
Boid146,4.424,.020
Boid147,2.249,.020
Boid148,4.396,.020
Boid149,3.249,.020
Boid0,9.615,.231
Boid1,2.781,.231
Boid2,5.195,.231
Boid3,4.883,.231
Boid4,6.006,.231
Boid5,4.104,.231
Boid6,4.754,.231
Boid7,4.714,.231
Boid8,4.951,.231
Boid9,5.707,.231
Boid10,4.318,.231
Boid11,5.330,.231
Boid12,3.491,.231
Boid13,9.607,.231
Boid14,5.499,.231
Boid15,7.398,.231
Boid16,6.501,.231
Boid17,6.465,.231
Boid18,8.401,.231
Boid19,4.803,.231
Boid20,2.995,.231
Boid21,7.353,.231
Boid22,4.907,.231
Boid23,5.937,.231
Boid24,7.256,.231
Boid25,5.091,.231
Boid26,9.367,.231
Boid27,4.344,.231
Boid28,6.016,.231
Boid29,8.395,.231
Boid30,2.098,.231
Boid31,2.572,.231
Boid32,6.159,.231
Boid33,5.497,.231
Boid34,2.617,.231
Boid35,5.865,.231
Boid36,3.455,.231
Boid37,4.415,.231
Boid38,2.366,.231
Boid39,2.515,.231
Boid40,8.397,.231
Boid41,5.610,.231
Boid42,4.059,.231
Boid43,3.481,.231
