alpha,t
0.101010101010101,0
0.105454545454545,0.02
0.11030303030303,0.3533334
0.255151515151515,0.4774725
0.297575757575758,0.5660127
0.283838383838384,0.664836
0.234545454545455,0.7752659
0.176767676767677,0.8759006
0.138383838383838,1.007728
0.113131313131313,1.143841
0.1,1.231032
0.0951515151515152,1.324706
0.0903030303030303,1.411322
0.0868686868686869,1.494734
0.0842424242424242,1.592604
0.0818181818181818,1.677612
0.0802020202020202,1.76654
0.0787878787878788,1.859944
0.0793939393939394,1.948575
0.0783838383838384,2.0341
0.0787878787878788,2.155466
0.078989898989899,2.241668
0.0785858585858586,2.357103
0.08,2.438932
0.0818181818181818,2.524516
0.0834343434343434,2.630288
0.0848484848484849,2.714947
0.0848484848484849,2.801637
0.084040404040404,2.892271
0.081010101010101,2.976713
0.0791919191919192,3.063231
0.0783838383838384,3.15602
0.077979797979798,3.241144
0.0767676767676768,3.325552
0.0773737373737374,3.416734
0.076969696969697,3.50112
0.0765656565656566,3.584885
0.076969696969697,3.684253
0.0767676767676768,3.77454
0.0765656565656566,3.860972
0.0763636363636364,3.966853
0.0773737373737374,4.050108
0.0767676767676768,4.136295
0.0767676767676768,4.227784
0.076969696969697,4.312108
0.076969696969697,4.395977
0.0761616161616162,4.503679
0.0767676767676768,4.58863
0.0773737373737374,4.672519
0.0767676767676768,4.764555
0.0775757575757576,4.848747
0.0793939393939394,4.935912
0.0806060606060606,5.037199
0.0814141414141414,5.121456
0.0818181818181818,5.207876
0.0828282828282828,5.298935
0.0834343434343434,5.383139
0.0846464646464647,5.468505
0.0856565656565657,5.567612
0.0866666666666667,5.65353
0.0874747474747475,5.738559
0.0886868686868687,5.834331
0.0909090909090909,5.916951
0.0907070707070707,6.003185
0.0921212121212121,6.102854
0.0941414141414141,6.189657
0.0947474747474747,6.274812
0.0957575757575758,6.368386
0.0991919191919192,6.453806
0.10020202020202,6.539764
0.101818181818182,6.64672
0.103232323232323,6.730273
0.106060606060606,6.815317
0.108888888888889,6.907405
0.111313131313131,6.992328
0.113535353535354,7.075409
0.115959595959596,7.18099
0.11959595959596,7.264841
0.120808080808081,7.353143
0.122020202020202,7.444853
0.126868686868687,7.531101
0.136363636363636,7.618031
0.149292929292929,7.70988
0.15979797979798,7.802871
0.164646464646465,7.888659
0.168080808080808,7.977048
0.17010101010101,8.063875
0.168484848484848,8.150751
0.167272727272727,8.24193
0.173535353535354,8.327435
0.178787878787879,8.413091
0.181414141414141,8.520666
0.176969696969697,8.606616
0.176565656565657,8.69441
0.172727272727273,8.804399
0.16989898989899,8.88867
0.167676767676768,8.97598
0.164848484848485,9.082182
0.163030303030303,9.169138
0.161010101010101,9.256707
0.158787878787879,9.345006
0.156565656565657,9.427931
0.156363636363636,9.516247
0.155757575757576,9.615726
0.155353535353535,9.699375
0.156161616161616,9.786444
0.157171717171717,9.878192
0.154545454545455,9.963214
0.155959595959596,10.04934
